measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.029313523;A;lih-rih
ctc_probability;embeds;B;1;0.092135556;A;lih-rih
ctc_probability;embeds;B;2;0.110882334;A;lih-rih
ctc_probability;embeds;B;3;0.0870772;A;lih-rih
ctc_probability;embeds;B;4;0.07232926;A;lih-rih
ctc_probability;embeds;B;5;0.0649558;A;lih-rih
ctc_probability;embeds;B;6;0.078200206;A;lih-rih
ctc_probability;embeds;P;0;0.022133708;A;lih-rih
ctc_probability;embeds;P;1;0.02719841;A;lih-rih
ctc_probability;embeds;P;2;0.029774347;A;lih-rih
ctc_probability;embeds;P;3;0.022886628;A;lih-rih
ctc_probability;embeds;P;4;0.02679119;A;lih-rih
ctc_probability;embeds;P;5;0.023702856;A;lih-rih
ctc_probability;embeds;P;6;0.024925327;A;lih-rih
ctc_probability;T1;B;0;0.026900355;A;lih-rih
ctc_probability;T1;B;1;0.07355281;A;lih-rih
ctc_probability;T1;B;2;0.073955245;A;lih-rih
ctc_probability;T1;B;3;0.06505963;A;lih-rih
ctc_probability;T1;B;4;0.078024976;A;lih-rih
ctc_probability;T1;B;5;0.06089256;A;lih-rih
ctc_probability;T1;B;6;0.06339848;A;lih-rih
ctc_probability;T1;P;0;0.08355355;A;lih-rih
ctc_probability;T1;P;1;0.06355092;A;lih-rih
ctc_probability;T1;P;2;0.08762422;A;lih-rih
ctc_probability;T1;P;3;0.059595857;A;lih-rih
ctc_probability;T1;P;4;0.058929063;A;lih-rih
ctc_probability;T1;P;5;0.090892315;A;lih-rih
ctc_probability;T1;P;6;0.094937176;A;lih-rih
ctc_probability;T2;B;0;0.014148934;A;lih-rih
ctc_probability;T2;B;1;0.03575592;A;lih-rih
ctc_probability;T2;B;2;0.03583411;A;lih-rih
ctc_probability;T2;B;3;0.043094233;A;lih-rih
ctc_probability;T2;B;4;0.04386118;A;lih-rih
ctc_probability;T2;B;5;0.033577256;A;lih-rih
ctc_probability;T2;B;6;0.04701194;A;lih-rih
ctc_probability;T2;P;0;0.10317997;A;lih-rih
ctc_probability;T2;P;1;0.06244653;A;lih-rih
ctc_probability;T2;P;2;0.07884677;A;lih-rih
ctc_probability;T2;P;3;0.06279948;A;lih-rih
ctc_probability;T2;P;4;0.06532875;A;lih-rih
ctc_probability;T2;P;5;0.07718572;A;lih-rih
ctc_probability;T2;P;6;0.07381218;A;lih-rih
ctc_probability;T3;B;0;0.044268362;A;lih-rih
ctc_probability;T3;B;1;0.068699546;A;lih-rih
ctc_probability;T3;B;2;0.0758504;A;lih-rih
ctc_probability;T3;B;3;0.07377177;A;lih-rih
ctc_probability;T3;B;4;0.095574826;A;lih-rih
ctc_probability;T3;B;5;0.063668326;A;lih-rih
ctc_probability;T3;B;6;0.08197669;A;lih-rih
ctc_probability;T3;P;0;0.09765672;A;lih-rih
ctc_probability;T3;P;1;0.06278569;A;lih-rih
ctc_probability;T3;P;2;0.09206865;A;lih-rih
ctc_probability;T3;P;3;0.047599927;A;lih-rih
ctc_probability;T3;P;4;0.04767458;A;lih-rih
ctc_probability;T3;P;5;0.050768416;A;lih-rih
ctc_probability;T3;P;6;0.043025587;A;lih-rih
ctc_probability;T4;B;0;0.04095913;A;lih-rih
ctc_probability;T4;B;1;0.059121672;A;lih-rih
ctc_probability;T4;B;2;0.05774728;A;lih-rih
ctc_probability;T4;B;3;0.055033077;A;lih-rih
ctc_probability;T4;B;4;0.07424594;A;lih-rih
ctc_probability;T4;B;5;0.05319635;A;lih-rih
ctc_probability;T4;B;6;0.060876645;A;lih-rih
ctc_probability;T4;P;0;0.09979904;A;lih-rih
ctc_probability;T4;P;1;0.0609718;A;lih-rih
ctc_probability;T4;P;2;0.067267075;A;lih-rih
ctc_probability;T4;P;3;0.0531674;A;lih-rih
ctc_probability;T4;P;4;0.049241617;A;lih-rih
ctc_probability;T4;P;5;0.051718023;A;lih-rih
ctc_probability;T4;P;6;0.046828404;A;lih-rih
ctc_probability;T5;B;0;0.042413916;A;lih-rih
ctc_probability;T5;B;1;0.049942993;A;lih-rih
ctc_probability;T5;B;2;0.04221337;A;lih-rih
ctc_probability;T5;B;3;0.0383817;A;lih-rih
ctc_probability;T5;B;4;0.042437807;A;lih-rih
ctc_probability;T5;B;5;0.030774038;A;lih-rih
ctc_probability;T5;B;6;0.029014867;A;lih-rih
ctc_probability;T5;P;0;0.08955858;A;lih-rih
ctc_probability;T5;P;1;0.079186745;A;lih-rih
ctc_probability;T5;P;2;0.102537505;A;lih-rih
ctc_probability;T5;P;3;0.11443777;A;lih-rih
ctc_probability;T5;P;4;0.10903823;A;lih-rih
ctc_probability;T5;P;5;0.08071352;A;lih-rih
ctc_probability;T5;P;6;0.10006381;A;lih-rih
ctc_probability;T6;B;0;0.023025036;A;lih-rih
ctc_probability;T6;B;1;0.036488384;A;lih-rih
ctc_probability;T6;B;2;0.03754048;A;lih-rih
ctc_probability;T6;B;3;0.03299455;A;lih-rih
ctc_probability;T6;B;4;0.033621617;A;lih-rih
ctc_probability;T6;B;5;0.022396777;A;lih-rih
ctc_probability;T6;B;6;0.022397654;A;lih-rih
ctc_probability;T6;P;0;0.07769308;A;lih-rih
ctc_probability;T6;P;1;0.06672477;A;lih-rih
ctc_probability;T6;P;2;0.073793806;A;lih-rih
ctc_probability;T6;P;3;0.08534704;A;lih-rih
ctc_probability;T6;P;4;0.08466826;A;lih-rih
ctc_probability;T6;P;5;0.081398256;A;lih-rih
ctc_probability;T6;P;6;0.07245018;A;lih-rih
ctc_probability;T7;B;0;0.033404343;A;lih-rih
ctc_probability;T7;B;1;0.029299079;A;lih-rih
ctc_probability;T7;B;2;0.03872764;A;lih-rih
ctc_probability;T7;B;3;0.04222996;A;lih-rih
ctc_probability;T7;B;4;0.03287366;A;lih-rih
ctc_probability;T7;B;5;0.02470941;A;lih-rih
ctc_probability;T7;B;6;0.025183033;A;lih-rih
ctc_probability;T7;P;0;0.080740266;A;lih-rih
ctc_probability;T7;P;1;0.058506038;A;lih-rih
ctc_probability;T7;P;2;0.08457733;A;lih-rih
ctc_probability;T7;P;3;0.0956351;A;lih-rih
ctc_probability;T7;P;4;0.119553015;A;lih-rih
ctc_probability;T7;P;5;0.12608533;A;lih-rih
