measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.029675873;A;lih-rih
ctc_probability;embeds;B;1;0.10741257;A;lih-rih
ctc_probability;embeds;B;2;0.12582125;A;lih-rih
ctc_probability;embeds;B;3;0.09936295;A;lih-rih
ctc_probability;embeds;B;4;0.07411619;A;lih-rih
ctc_probability;embeds;B;5;0.065251045;A;lih-rih
ctc_probability;embeds;B;6;0.087793455;A;lih-rih
ctc_probability;embeds;P;0;0.023801865;A;lih-rih
ctc_probability;embeds;P;1;0.029160287;A;lih-rih
ctc_probability;embeds;P;2;0.03346321;A;lih-rih
ctc_probability;embeds;P;3;0.024324467;A;lih-rih
ctc_probability;embeds;P;4;0.026912306;A;lih-rih
ctc_probability;embeds;P;5;0.025757907;A;lih-rih
ctc_probability;embeds;P;6;0.027165461;A;lih-rih
ctc_probability;T1;B;0;0.06969023;A;lih-rih
ctc_probability;T1;B;1;0.20087057;A;lih-rih
ctc_probability;T1;B;2;0.18042052;A;lih-rih
ctc_probability;T1;B;3;0.15276659;A;lih-rih
ctc_probability;T1;B;4;0.17368291;A;lih-rih
ctc_probability;T1;B;5;0.12782685;A;lih-rih
ctc_probability;T1;B;6;0.14571163;A;lih-rih
ctc_probability;T1;P;0;0.0796521;A;lih-rih
ctc_probability;T1;P;1;0.05552565;A;lih-rih
ctc_probability;T1;P;2;0.07433433;A;lih-rih
ctc_probability;T1;P;3;0.052636754;A;lih-rih
ctc_probability;T1;P;4;0.045574743;A;lih-rih
ctc_probability;T1;P;5;0.06819639;A;lih-rih
ctc_probability;T1;P;6;0.068913564;A;lih-rih
ctc_probability;T2;B;0;0.026489709;A;lih-rih
ctc_probability;T2;B;1;0.08284968;A;lih-rih
ctc_probability;T2;B;2;0.07017965;A;lih-rih
ctc_probability;T2;B;3;0.06885377;A;lih-rih
ctc_probability;T2;B;4;0.07358364;A;lih-rih
ctc_probability;T2;B;5;0.054473218;A;lih-rih
ctc_probability;T2;B;6;0.07096715;A;lih-rih
ctc_probability;T2;P;0;0.058743794;A;lih-rih
ctc_probability;T2;P;1;0.041595478;A;lih-rih
ctc_probability;T2;P;2;0.06325416;A;lih-rih
ctc_probability;T2;P;3;0.033842508;A;lih-rih
ctc_probability;T2;P;4;0.046384983;A;lih-rih
ctc_probability;T2;P;5;0.053589925;A;lih-rih
ctc_probability;T2;P;6;0.05373248;A;lih-rih
ctc_probability;T3;B;0;0.064793065;A;lih-rih
ctc_probability;T3;B;1;0.10269913;A;lih-rih
ctc_probability;T3;B;2;0.1020005;A;lih-rih
ctc_probability;T3;B;3;0.09901368;A;lih-rih
ctc_probability;T3;B;4;0.12753549;A;lih-rih
ctc_probability;T3;B;5;0.08559538;A;lih-rih
ctc_probability;T3;B;6;0.10734489;A;lih-rih
ctc_probability;T3;P;0;0.073546305;A;lih-rih
ctc_probability;T3;P;1;0.047866415;A;lih-rih
ctc_probability;T3;P;2;0.058426443;A;lih-rih
ctc_probability;T3;P;3;0.05350269;A;lih-rih
ctc_probability;T3;P;4;0.06491793;A;lih-rih
ctc_probability;T3;P;5;0.055390775;A;lih-rih
ctc_probability;T3;P;6;0.057871927;A;lih-rih
