measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.4978062;A;lih-rih
ctc_probability;embeds;B;1;0.84835213;A;lih-rih
ctc_probability;embeds;B;2;0.87738234;A;lih-rih
ctc_probability;embeds;B;3;0.91466683;A;lih-rih
ctc_probability;embeds;B;4;0.92987293;A;lih-rih
ctc_probability;embeds;B;5;0.9374726;A;lih-rih
ctc_probability;embeds;B;6;0.9163364;A;lih-rih
ctc_probability;embeds;P;0;0.005516027;A;lih-rih
ctc_probability;embeds;P;1;0.0016005611;A;lih-rih
ctc_probability;embeds;P;2;0.0021867924;A;lih-rih
ctc_probability;embeds;P;3;0.01514844;A;lih-rih
ctc_probability;embeds;P;4;0.0010459429;A;lih-rih
ctc_probability;embeds;P;5;0.00141014;A;lih-rih
ctc_probability;embeds;P;6;0.0077179964;A;lih-rih
ctc_probability;T1;B;0;0.32285324;A;lih-rih
ctc_probability;T1;B;1;0.8452872;A;lih-rih
ctc_probability;T1;B;2;0.87257457;A;lih-rih
ctc_probability;T1;B;3;0.91511357;A;lih-rih
ctc_probability;T1;B;4;0.933876;A;lih-rih
ctc_probability;T1;B;5;0.93564445;A;lih-rih
ctc_probability;T1;B;6;0.91356504;A;lih-rih
ctc_probability;T1;P;0;0.0037118522;A;lih-rih
ctc_probability;T1;P;1;0.0026525313;A;lih-rih
ctc_probability;T1;P;2;0.0038333535;A;lih-rih
ctc_probability;T1;P;3;0.031486966;A;lih-rih
ctc_probability;T1;P;4;0.0054119555;A;lih-rih
ctc_probability;T1;P;5;0.0034170975;A;lih-rih
ctc_probability;T1;P;6;0.017900893;A;lih-rih
ctc_probability;T2;B;0;0.5374976;A;lih-rih
ctc_probability;T2;B;1;0.804484;A;lih-rih
ctc_probability;T2;B;2;0.9476295;A;lih-rih
ctc_probability;T2;B;3;0.85368294;A;lih-rih
ctc_probability;T2;B;4;0.90835416;A;lih-rih
ctc_probability;T2;B;5;0.8993784;A;lih-rih
ctc_probability;T2;B;6;0.8747099;A;lih-rih
ctc_probability;T2;P;0;0.032321744;A;lih-rih
ctc_probability;T2;P;1;0.0018196349;A;lih-rih
ctc_probability;T2;P;2;0.03181251;A;lih-rih
ctc_probability;T2;P;3;0.036922876;A;lih-rih
ctc_probability;T2;P;4;0.0024134116;A;lih-rih
ctc_probability;T2;P;5;0.02416567;A;lih-rih
ctc_probability;T2;P;6;0.0257417;A;lih-rih
ctc_probability;T3;B;0;0.19067065;A;lih-rih
ctc_probability;T3;B;1;0.18588117;A;lih-rih
ctc_probability;T3;B;2;0.6854193;A;lih-rih
ctc_probability;T3;B;3;0.43114004;A;lih-rih
ctc_probability;T3;B;4;0.3144849;A;lih-rih
ctc_probability;T3;B;5;0.25778762;A;lih-rih
ctc_probability;T3;B;6;0.38843137;A;lih-rih
ctc_probability;T3;P;0;0.04935776;A;lih-rih
ctc_probability;T3;P;1;0.0012883567;A;lih-rih
ctc_probability;T3;P;2;0.017719358;A;lih-rih
ctc_probability;T3;P;3;0.015109307;A;lih-rih
ctc_probability;T3;P;4;0.0035373562;A;lih-rih
ctc_probability;T3;P;5;0.017383827;A;lih-rih
ctc_probability;T3;P;6;0.014206427;A;lih-rih
ctc_probability;T4;B;0;0.2037931;A;lih-rih
ctc_probability;T4;B;1;0.1451576;A;lih-rih
ctc_probability;T4;B;2;0.8261948;A;lih-rih
ctc_probability;T4;B;3;0.16684729;A;lih-rih
ctc_probability;T4;B;4;0.19188456;A;lih-rih
ctc_probability;T4;B;5;0.22365604;A;lih-rih
ctc_probability;T4;B;6;0.21418777;A;lih-rih
ctc_probability;T4;P;0;0.056501146;A;lih-rih
ctc_probability;T4;P;1;0.0016276648;A;lih-rih
ctc_probability;T4;P;2;0.022950778;A;lih-rih
ctc_probability;T4;P;3;0.0075714574;A;lih-rih
ctc_probability;T4;P;4;0.003586257;A;lih-rih
ctc_probability;T4;P;5;0.017551713;A;lih-rih
ctc_probability;T4;P;6;0.008553834;A;lih-rih
ctc_probability;T5;B;0;0.0032293417;A;lih-rih
ctc_probability;T5;B;1;0.21109362;A;lih-rih
ctc_probability;T5;B;2;0.037084263;A;lih-rih
ctc_probability;T5;B;3;0.041720632;A;lih-rih
ctc_probability;T5;B;4;0.047346644;A;lih-rih
ctc_probability;T5;B;5;0.50694525;A;lih-rih
ctc_probability;T5;B;6;0.033622164;A;lih-rih
ctc_probability;T5;P;0;0.00020972015;A;lih-rih
ctc_probability;T5;P;1;0.001019002;A;lih-rih
ctc_probability;T5;P;2;7.180551e-05;A;lih-rih
ctc_probability;T5;P;3;0.0013246585;A;lih-rih
ctc_probability;T5;P;4;0.00085134816;A;lih-rih
ctc_probability;T5;P;5;0.0019697205;A;lih-rih
ctc_probability;T5;P;6;0.0009483274;A;lih-rih
ctc_probability;T6;B;0;0.00010985647;A;lih-rih
ctc_probability;T6;B;1;0.0014673085;A;lih-rih
ctc_probability;T6;B;2;0.0049702344;A;lih-rih
ctc_probability;T6;B;3;0.0001779844;A;lih-rih
ctc_probability;T6;B;4;0.0033070769;A;lih-rih
ctc_probability;T6;B;5;0.14431755;A;lih-rih
ctc_probability;T6;B;6;0.00021554531;A;lih-rih
ctc_probability;T6;P;0;0.00013595511;A;lih-rih
ctc_probability;T6;P;1;7.8483026e-05;A;lih-rih
ctc_probability;T6;P;2;9.174271e-05;A;lih-rih
ctc_probability;T6;P;3;0.00010539224;A;lih-rih
ctc_probability;T6;P;4;6.247009e-05;A;lih-rih
ctc_probability;T6;P;5;0.0036433989;A;lih-rih
ctc_probability;T6;P;6;7.4980155e-05;A;lih-rih
ctc_probability;T7;B;0;0.0015015679;A;lih-rih
ctc_probability;T7;B;1;0.0018095372;A;lih-rih
ctc_probability;T7;B;2;0.06362876;A;lih-rih
ctc_probability;T7;B;3;0.00017447343;A;lih-rih
ctc_probability;T7;B;4;0.001198547;A;lih-rih
ctc_probability;T7;B;5;0.2524935;A;lih-rih
ctc_probability;T7;B;6;0.0016699642;A;lih-rih
ctc_probability;T7;P;0;9.774472e-05;A;lih-rih
ctc_probability;T7;P;1;2.9884053e-05;A;lih-rih
ctc_probability;T7;P;2;7.2355724e-05;A;lih-rih
ctc_probability;T7;P;3;9.438379e-06;A;lih-rih
ctc_probability;T7;P;4;1.46899865e-05;A;lih-rih
ctc_probability;T7;P;5;0.0003091708;A;lih-rih
ctc_probability;T7;P;6;2.0578122e-05;A;lih-rih
ctc_probability;T8;B;0;0.0015324721;A;lih-rih
ctc_probability;T8;B;1;0.00051396433;A;lih-rih
ctc_probability;T8;B;2;0.049282853;A;lih-rih
ctc_probability;T8;B;3;0.00022787024;A;lih-rih
ctc_probability;T8;B;4;0.0014500754;A;lih-rih
ctc_probability;T8;B;5;0.33092663;A;lih-rih
ctc_probability;T8;B;6;0.0008100935;A;lih-rih
ctc_probability;T8;P;0;0.00060165994;A;lih-rih
ctc_probability;T8;P;1;0.00011368105;A;lih-rih
ctc_probability;T8;P;2;0.00038239;A;lih-rih
ctc_probability;T8;P;3;0.00010484848;A;lih-rih
ctc_probability;T8;P;4;0.00016819003;A;lih-rih
ctc_probability;T8;P;5;0.0050706714;A;lih-rih
ctc_probability;T8;P;6;9.6773576e-05;A;lih-rih
ctc_probability;T9;B;0;0.01576282;A;lih-rih
ctc_probability;T9;B;1;0.011261666;A;lih-rih
ctc_probability;T9;B;2;0.49377945;A;lih-rih
ctc_probability;T9;B;3;0.0029700901;A;lih-rih
ctc_probability;T9;B;4;0.014852546;A;lih-rih
ctc_probability;T9;B;5;0.088850535;A;lih-rih
ctc_probability;T9;B;6;0.025091035;A;lih-rih
ctc_probability;T9;P;0;0.00404497;A;lih-rih
ctc_probability;T9;P;1;0.00037548647;A;lih-rih
ctc_probability;T9;P;2;0.0038386455;A;lih-rih
ctc_probability;T9;P;3;0.0010740876;A;lih-rih
ctc_probability;T9;P;4;0.00060415943;A;lih-rih
ctc_probability;T9;P;5;0.0033566777;A;lih-rih
ctc_probability;T9;P;6;0.0035653336;A;lih-rih
ctc_probability;T10;B;0;0.17340674;A;lih-rih
ctc_probability;T10;B;1;0.06035397;A;lih-rih
ctc_probability;T10;B;2;0.64265805;A;lih-rih
ctc_probability;T10;B;3;0.09572857;A;lih-rih
ctc_probability;T10;B;4;0.06824832;A;lih-rih
ctc_probability;T10;B;5;0.07504349;A;lih-rih
ctc_probability;T10;B;6;0.06856873;A;lih-rih
ctc_probability;T10;P;0;0.015086402;A;lih-rih
ctc_probability;T10;P;1;0.033213735;A;lih-rih
ctc_probability;T10;P;2;0.017144112;A;lih-rih
ctc_probability;T10;P;3;0.019122273;A;lih-rih
ctc_probability;T10;P;4;0.013482572;A;lih-rih
ctc_probability;T10;P;5;0.010908781;A;lih-rih
ctc_probability;T10;P;6;0.013874281;A;lih-rih
ctc_probability;T11;B;0;0.05947581;A;lih-rih
ctc_probability;T11;B;1;0.03539621;A;lih-rih
ctc_probability;T11;B;2;0.40594718;A;lih-rih
ctc_probability;T11;B;3;0.060512416;A;lih-rih
ctc_probability;T11;B;4;0.055722263;A;lih-rih
ctc_probability;T11;B;5;0.04441838;A;lih-rih
ctc_probability;T11;B;6;0.08677005;A;lih-rih
ctc_probability;T11;P;0;0.009884847;A;lih-rih
ctc_probability;T11;P;1;0.01042681;A;lih-rih
ctc_probability;T11;P;2;0.003982697;A;lih-rih
ctc_probability;T11;P;3;0.008439949;A;lih-rih
ctc_probability;T11;P;4;0.0062022684;A;lih-rih
ctc_probability;T11;P;5;0.003913718;A;lih-rih
ctc_probability;T11;P;6;0.004027207;A;lih-rih
ctc_probability;T12;B;0;0.02674006;A;lih-rih
ctc_probability;T12;B;1;0.005655218;A;lih-rih
ctc_probability;T12;B;2;0.10273736;A;lih-rih
ctc_probability;T12;B;3;0.016403655;A;lih-rih
ctc_probability;T12;B;4;0.008985068;A;lih-rih
ctc_probability;T12;B;5;0.008018222;A;lih-rih
ctc_probability;T12;B;6;0.015064969;A;lih-rih
ctc_probability;T12;P;0;0.00253131;A;lih-rih
ctc_probability;T12;P;1;0.0017476985;A;lih-rih
ctc_probability;T12;P;2;0.004821751;A;lih-rih
ctc_probability;T12;P;3;0.0022309397;A;lih-rih
ctc_probability;T12;P;4;0.0018643442;A;lih-rih
ctc_probability;T12;P;5;0.0014186489;A;lih-rih
ctc_probability;T12;P;6;0.00185304;A;lih-rih
ctc_probability;T13;B;0;0.013361655;A;lih-rih
ctc_probability;T13;B;1;0.0043723998;A;lih-rih
ctc_probability;T13;B;2;0.027004326;A;lih-rih
ctc_probability;T13;B;3;0.007569067;A;lih-rih
ctc_probability;T13;B;4;0.008080407;A;lih-rih
ctc_probability;T13;B;5;0.011284257;A;lih-rih
ctc_probability;T13;B;6;0.012161041;A;lih-rih
ctc_probability;T13;P;0;0.019661322;A;lih-rih
ctc_probability;T13;P;1;0.00779229;A;lih-rih
ctc_probability;T13;P;2;0.02289466;A;lih-rih
ctc_probability;T13;P;3;0.010118807;A;lih-rih
ctc_probability;T13;P;4;0.010587616;A;lih-rih
ctc_probability;T13;P;5;0.010600571;A;lih-rih
ctc_probability;T13;P;6;0.009894044;A;lih-rih
ctc_probability;T14;B;0;0.062684305;A;lih-rih
ctc_probability;T14;B;1;0.03388176;A;lih-rih
ctc_probability;T14;B;2;0.04588494;A;lih-rih
ctc_probability;T14;B;3;0.08148472;A;lih-rih
ctc_probability;T14;B;4;0.06552302;A;lih-rih
ctc_probability;T14;B;5;0.06165222;A;lih-rih
ctc_probability;T14;B;6;0.06312954;A;lih-rih
ctc_probability;T14;P;0;0.04201471;A;lih-rih
ctc_probability;T14;P;1;0.01987691;A;lih-rih
ctc_probability;T14;P;2;0.03641473;A;lih-rih
ctc_probability;T14;P;3;0.076949336;A;lih-rih
ctc_probability;T14;P;4;0.05724261;A;lih-rih
ctc_probability;T14;P;5;0.0557566;A;lih-rih
ctc_probability;T14;P;6;0.05898493;A;lih-rih
ctc_probability;T15;B;0;0.021187657;A;lih-rih
ctc_probability;T15;B;1;0.015167432;A;lih-rih
ctc_probability;T15;B;2;0.031579126;A;lih-rih
ctc_probability;T15;B;3;0.014568709;A;lih-rih
ctc_probability;T15;B;4;0.015944954;A;lih-rih
ctc_probability;T15;B;5;0.01739176;A;lih-rih
ctc_probability;T15;B;6;0.01921901;A;lih-rih
ctc_probability;T15;P;0;0.09159592;A;lih-rih
ctc_probability;T15;P;1;0.04807693;A;lih-rih
ctc_probability;T15;P;2;0.16873202;A;lih-rih
ctc_probability;T15;P;3;0.06802114;A;lih-rih
ctc_probability;T15;P;4;0.071603894;A;lih-rih
ctc_probability;T15;P;5;0.056441844;A;lih-rih
ctc_probability;T15;P;6;0.061552335;A;lih-rih
ctc_probability;T16;B;0;0.023548814;A;lih-rih
ctc_probability;T16;B;1;0.026176276;A;lih-rih
ctc_probability;T16;B;2;0.023478266;A;lih-rih
ctc_probability;T16;B;3;0.029503465;A;lih-rih
ctc_probability;T16;B;4;0.03280612;A;lih-rih
ctc_probability;T16;B;5;0.029354092;A;lih-rih
ctc_probability;T16;B;6;0.02719548;A;lih-rih
ctc_probability;T16;P;0;0.008088846;A;lih-rih
ctc_probability;T16;P;1;0.0032889957;A;lih-rih
ctc_probability;T16;P;2;0.01048589;A;lih-rih
ctc_probability;T16;P;3;0.0046645235;A;lih-rih
ctc_probability;T16;P;4;0.0030978313;A;lih-rih
ctc_probability;T16;P;5;0.0024758566;A;lih-rih
ctc_probability;T16;P;6;0.004477225;A;lih-rih
ctc_probability;T17;B;0;0.04412829;A;lih-rih
ctc_probability;T17;B;1;0.011445688;A;lih-rih
ctc_probability;T17;B;2;0.03906359;A;lih-rih
ctc_probability;T17;B;3;0.0068905787;A;lih-rih
ctc_probability;T17;B;4;0.0037147182;A;lih-rih
ctc_probability;T17;B;5;0.01158492;A;lih-rih
ctc_probability;T17;B;6;0.00885176;A;lih-rih
ctc_probability;T17;P;0;0.046850376;A;lih-rih
ctc_probability;T17;P;1;0.005601597;A;lih-rih
ctc_probability;T17;P;2;0.048915602;A;lih-rih
ctc_probability;T17;P;3;0.0044484586;A;lih-rih
ctc_probability;T17;P;4;0.0015554706;A;lih-rih
ctc_probability;T17;P;5;0.0059229513;A;lih-rih
ctc_probability;T17;P;6;0.0044546453;A;lih-rih
ctc_probability;T18;B;0;0.046937127;A;lih-rih
ctc_probability;T18;B;1;0.1264627;A;lih-rih
ctc_probability;T18;B;2;0.060733948;A;lih-rih
ctc_probability;T18;B;3;0.019077156;A;lih-rih
ctc_probability;T18;B;4;0.0141886175;A;lih-rih
ctc_probability;T18;B;5;0.03292206;A;lih-rih
ctc_probability;T18;B;6;0.041836597;A;lih-rih
ctc_probability;T18;P;0;0.4734547;A;lih-rih
ctc_probability;T18;P;1;0.20270333;A;lih-rih
ctc_probability;T18;P;2;0.55407673;A;lih-rih
ctc_probability;T18;P;3;0.68592876;A;lih-rih
ctc_probability;T18;P;4;0.5939221;A;lih-rih
ctc_probability;T18;P;5;0.5015419;A;lih-rih
ctc_probability;T18;P;6;0.575922;A;lih-rih
ctc_probability;T19;B;0;0.0041106953;A;lih-rih
ctc_probability;T19;B;1;0.057828773;A;lih-rih
ctc_probability;T19;B;2;0.0064527206;A;lih-rih
ctc_probability;T19;B;3;0.025056899;A;lih-rih
ctc_probability;T19;B;4;0.026588386;A;lih-rih
ctc_probability;T19;B;5;0.025499692;A;lih-rih
ctc_probability;T19;B;6;0.04544053;A;lih-rih
ctc_probability;T19;P;0;0.65511346;A;lih-rih
