measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.030246511;A;lih-rih
ctc_probability;embeds;B;1;0.0944681;A;lih-rih
ctc_probability;embeds;B;2;0.10827396;A;lih-rih
ctc_probability;embeds;B;3;0.08586014;A;lih-rih
ctc_probability;embeds;B;4;0.06570239;A;lih-rih
ctc_probability;embeds;B;5;0.078287445;A;lih-rih
ctc_probability;embeds;B;6;0.08146477;A;lih-rih
ctc_probability;embeds;P;0;0.03268529;A;lih-rih
ctc_probability;embeds;P;1;0.035618264;A;lih-rih
ctc_probability;embeds;P;2;0.03659131;A;lih-rih
ctc_probability;embeds;P;3;0.040736996;A;lih-rih
ctc_probability;embeds;P;4;0.036928;A;lih-rih
ctc_probability;embeds;P;5;0.025277985;A;lih-rih
ctc_probability;embeds;P;6;0.033780757;A;lih-rih
ctc_probability;T1;B;0;0.07012275;A;lih-rih
ctc_probability;T1;B;1;0.12945415;A;lih-rih
ctc_probability;T1;B;2;0.16047077;A;lih-rih
ctc_probability;T1;B;3;0.11336775;A;lih-rih
ctc_probability;T1;B;4;0.11630664;A;lih-rih
ctc_probability;T1;B;5;0.13536666;A;lih-rih
ctc_probability;T1;B;6;0.1243372;A;lih-rih
ctc_probability;T1;P;0;0.06590231;A;lih-rih
ctc_probability;T1;P;1;0.07172828;A;lih-rih
ctc_probability;T1;P;2;0.07137096;A;lih-rih
ctc_probability;T1;P;3;0.056560595;A;lih-rih
ctc_probability;T1;P;4;0.04385952;A;lih-rih
ctc_probability;T1;P;5;0.07742047;A;lih-rih
ctc_probability;T1;P;6;0.07018462;A;lih-rih
ctc_probability;T2;B;0;0.034005124;A;lih-rih
ctc_probability;T2;B;1;0.052459385;A;lih-rih
ctc_probability;T2;B;2;0.058598787;A;lih-rih
ctc_probability;T2;B;3;0.050758883;A;lih-rih
ctc_probability;T2;B;4;0.047201622;A;lih-rih
ctc_probability;T2;B;5;0.05677756;A;lih-rih
ctc_probability;T2;B;6;0.052467793;A;lih-rih
ctc_probability;T2;P;0;0.053757723;A;lih-rih
ctc_probability;T2;P;1;0.04173345;A;lih-rih
ctc_probability;T2;P;2;0.047355235;A;lih-rih
ctc_probability;T2;P;3;0.050943084;A;lih-rih
ctc_probability;T2;P;4;0.03674767;A;lih-rih
ctc_probability;T2;P;5;0.046988755;A;lih-rih
ctc_probability;T2;P;6;0.046960384;A;lih-rih
ctc_probability;T3;B;0;0.05706176;A;lih-rih
ctc_probability;T3;B;1;0.07446238;A;lih-rih
ctc_probability;T3;B;2;0.09574292;A;lih-rih
ctc_probability;T3;B;3;0.07844986;A;lih-rih
ctc_probability;T3;B;4;0.09135842;A;lih-rih
ctc_probability;T3;B;5;0.08630431;A;lih-rih
ctc_probability;T3;B;6;0.09371426;A;lih-rih
ctc_probability;T3;P;0;0.08330244;A;lih-rih
ctc_probability;T3;P;1;0.0563728;A;lih-rih
ctc_probability;T3;P;2;0.06669113;A;lih-rih
ctc_probability;T3;P;3;0.042214826;A;lih-rih
ctc_probability;T3;P;4;0.051501475;A;lih-rih
ctc_probability;T3;P;5;0.052895706;A;lih-rih
ctc_probability;T3;P;6;0.0560072;A;lih-rih
ctc_probability;T4;B;0;0.09300724;A;lih-rih
ctc_probability;T4;B;1;0.07994052;A;lih-rih
ctc_probability;T4;B;2;0.07623292;A;lih-rih
ctc_probability;T4;B;3;0.10778524;A;lih-rih
ctc_probability;T4;B;4;0.09561794;A;lih-rih
ctc_probability;T4;B;5;0.13261797;A;lih-rih
ctc_probability;T4;B;6;0.1088604;A;lih-rih
ctc_probability;T4;P;0;0.07399177;A;lih-rih
ctc_probability;T4;P;1;0.05790152;A;lih-rih
ctc_probability;T4;P;2;0.058086455;A;lih-rih
ctc_probability;T4;P;3;0.057229757;A;lih-rih
ctc_probability;T4;P;4;0.04995442;A;lih-rih
ctc_probability;T4;P;5;0.06339312;A;lih-rih
ctc_probability;T4;P;6;0.06687457;A;lih-rih
ctc_probability;T5;B;0;0.04361965;A;lih-rih
ctc_probability;T5;B;1;0.032893006;A;lih-rih
ctc_probability;T5;B;2;0.027204635;A;lih-rih
ctc_probability;T5;B;3;0.038900424;A;lih-rih
ctc_probability;T5;B;4;0.038153637;A;lih-rih
ctc_probability;T5;B;5;0.03957529;A;lih-rih
ctc_probability;T5;B;6;0.041492213;A;lih-rih
ctc_probability;T5;P;0;0.069402926;A;lih-rih
ctc_probability;T5;P;1;0.063017085;A;lih-rih
ctc_probability;T5;P;2;0.05428987;A;lih-rih
ctc_probability;T5;P;3;0.06342301;A;lih-rih
ctc_probability;T5;P;4;0.07433947;A;lih-rih
ctc_probability;T5;P;5;0.06333407;A;lih-rih
ctc_probability;T5;P;6;0.05719237;A;lih-rih
ctc_probability;T6;B;0;0.033169724;A;lih-rih
ctc_probability;T6;B;1;0.037311986;A;lih-rih
ctc_probability;T6;B;2;0.040618073;A;lih-rih
ctc_probability;T6;B;3;0.035354633;A;lih-rih
ctc_probability;T6;B;4;0.039894048;A;lih-rih
ctc_probability;T6;B;5;0.032169495;A;lih-rih
ctc_probability;T6;B;6;0.038119297;A;lih-rih
ctc_probability;T6;P;0;0.08410845;A;lih-rih
ctc_probability;T6;P;1;0.07346147;A;lih-rih
ctc_probability;T6;P;2;0.08602713;A;lih-rih
ctc_probability;T6;P;3;0.11829864;A;lih-rih
ctc_probability;T6;P;4;0.13167128;A;lih-rih
ctc_probability;T6;P;5;0.11993733;A;lih-rih
ctc_probability;T6;P;6;0.15363641;A;lih-rih
ctc_probability;T7;B;0;0.035951037;A;lih-rih
ctc_probability;T7;B;1;0.028461123;A;lih-rih
ctc_probability;T7;B;2;0.026482815;A;lih-rih
ctc_probability;T7;B;3;0.02553253;A;lih-rih
ctc_probability;T7;B;4;0.029489193;A;lih-rih
ctc_probability;T7;B;5;0.0317259;A;lih-rih
ctc_probability;T7;B;6;0.034230713;A;lih-rih
ctc_probability;T7;P;0;0.099923216;A;lih-rih
ctc_probability;T7;P;1;0.12349132;A;lih-rih
ctc_probability;T7;P;2;0.1237196;A;lih-rih
ctc_probability;T7;P;3;0.16644372;A;lih-rih
ctc_probability;T7;P;4;0.190264;A;lih-rih
ctc_probability;T7;P;5;0.1855303;A;lih-rih
ctc_probability;T7;P;6;0.24698997;A;lih-rih
ctc_probability;T8;B;0;0.040052082;A;lih-rih
ctc_probability;T8;B;1;0.08390717;A;lih-rih
ctc_probability;T8;B;2;0.042513568;A;lih-rih
ctc_probability;T8;B;3;0.042399433;A;lih-rih
ctc_probability;T8;B;4;0.03201412;A;lih-rih
ctc_probability;T8;B;5;0.03240275;A;lih-rih
ctc_probability;T8;B;6;0.038226835;A;lih-rih
ctc_probability;T8;P;0;0.08604327;A;lih-rih
ctc_probability;T8;P;1;0.11123879;A;lih-rih
ctc_probability;T8;P;2;0.12959753;A;lih-rih
ctc_probability;T8;P;3;0.13453172;A;lih-rih
ctc_probability;T8;P;4;0.18691444;A;lih-rih
ctc_probability;T8;P;5;0.18003286;A;lih-rih
ctc_probability;T8;P;6;0.2418408;A;lih-rih
ctc_probability;T9;B;0;0.038488187;A;lih-rih
ctc_probability;T9;B;1;0.050011028;A;lih-rih
ctc_probability;T9;B;2;0.044969987;A;lih-rih
ctc_probability;T9;B;3;0.040982567;A;lih-rih
ctc_probability;T9;B;4;0.030970778;A;lih-rih
ctc_probability;T9;B;5;0.040774874;A;lih-rih
ctc_probability;T9;B;6;0.047185767;A;lih-rih
ctc_probability;T9;P;0;0.11233079;A;lih-rih
ctc_probability;T9;P;1;0.13679548;A;lih-rih
ctc_probability;T9;P;2;0.17987175;A;lih-rih
ctc_probability;T9;P;3;0.15155585;A;lih-rih
ctc_probability;T9;P;4;0.19169101;A;lih-rih
ctc_probability;T9;P;5;0.17447837;A;lih-rih
ctc_probability;T9;P;6;0.20626561;A;lih-rih
ctc_probability;T10;B;0;0.05780444;A;lih-rih
ctc_probability;T10;B;1;0.062323228;A;lih-rih
ctc_probability;T10;B;2;0.023982855;A;lih-rih
ctc_probability;T10;B;3;0.021230081;A;lih-rih
ctc_probability;T10;B;4;0.019254234;A;lih-rih
ctc_probability;T10;B;5;0.02357114;A;lih-rih
ctc_probability;T10;B;6;0.029860385;A;lih-rih
ctc_probability;T10;P;0;0.07012413;A;lih-rih
ctc_probability;T10;P;1;0.11096324;A;lih-rih
ctc_probability;T10;P;2;0.22663182;A;lih-rih
ctc_probability;T10;P;3;0.17977116;A;lih-rih
ctc_probability;T10;P;4;0.17008802;A;lih-rih
ctc_probability;T10;P;5;0.16681255;A;lih-rih
ctc_probability;T10;P;6;0.18806496;A;lih-rih
ctc_probability;T11;B;0;0.045801297;A;lih-rih
ctc_probability;T11;B;1;0.05653489;A;lih-rih
ctc_probability;T11;B;2;0.04721472;A;lih-rih
ctc_probability;T11;B;3;0.02704627;A;lih-rih
ctc_probability;T11;B;4;0.023792941;A;lih-rih
ctc_probability;T11;B;5;0.019112948;A;lih-rih
ctc_probability;T11;B;6;0.0235412;A;lih-rih
ctc_probability;T11;P;0;0.03453418;A;lih-rih
ctc_probability;T11;P;1;0.06829165;A;lih-rih
ctc_probability;T11;P;2;0.1283714;A;lih-rih
ctc_probability;T11;P;3;0.10061158;A;lih-rih
ctc_probability;T11;P;4;0.10415555;A;lih-rih
ctc_probability;T11;P;5;0.1085344;A;lih-rih
ctc_probability;T11;P;6;0.10828336;A;lih-rih
ctc_probability;T12;B;0;0.11370628;A;lih-rih
ctc_probability;T12;B;1;0.13599369;A;lih-rih
ctc_probability;T12;B;2;0.10695185;A;lih-rih
ctc_probability;T12;B;3;0.066798575;A;lih-rih
ctc_probability;T12;B;4;0.056033008;A;lih-rih
ctc_probability;T12;B;5;0.04663169;A;lih-rih
ctc_probability;T12;B;6;0.04713812;A;lih-rih
ctc_probability;T12;P;0;0.041614022;A;lih-rih
ctc_probability;T12;P;1;0.06331505;A;lih-rih
ctc_probability;T12;P;2;0.06379349;A;lih-rih
ctc_probability;T12;P;3;0.091115125;A;lih-rih
ctc_probability;T12;P;4;0.1047472;A;lih-rih
ctc_probability;T12;P;5;0.10529916;A;lih-rih
ctc_probability;T12;P;6;0.119660474;A;lih-rih
ctc_probability;T13;B;0;0.027494507;A;lih-rih
ctc_probability;T13;B;1;0.02166474;A;lih-rih
ctc_probability;T13;B;2;0.026237525;A;lih-rih
ctc_probability;T13;B;3;0.020043619;A;lih-rih
ctc_probability;T13;B;4;0.01810797;A;lih-rih
ctc_probability;T13;B;5;0.018281594;A;lih-rih
ctc_probability;T13;B;6;0.017467262;A;lih-rih
ctc_probability;T13;P;0;0.025685137;A;lih-rih
ctc_probability;T13;P;1;0.036817178;A;lih-rih
