measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;3.3331995e-05;A;lih-rih
ctc_probability;embeds;B;1;0.00026176867;A;lih-rih
ctc_probability;embeds;B;2;0.00040733704;A;lih-rih
ctc_probability;embeds;B;3;0.0015863854;A;lih-rih
ctc_probability;embeds;B;4;0.00035470346;A;lih-rih
ctc_probability;embeds;B;5;0.00037673267;A;lih-rih
ctc_probability;embeds;B;6;0.00043532375;A;lih-rih
ctc_probability;embeds;P;0;0.0094860075;A;lih-rih
ctc_probability;embeds;P;1;0.1463231;A;lih-rih
ctc_probability;embeds;P;2;0.17824817;A;lih-rih
ctc_probability;embeds;P;3;0.16298991;A;lih-rih
ctc_probability;embeds;P;4;0.03966816;A;lih-rih
ctc_probability;embeds;P;5;0.061091524;A;lih-rih
ctc_probability;embeds;P;6;0.09242764;A;lih-rih
ctc_probability;T1;B;0;1.01693095e-05;A;lih-rih
ctc_probability;T1;B;1;0.0002338813;A;lih-rih
ctc_probability;T1;B;2;0.00048821387;A;lih-rih
ctc_probability;T1;B;3;0.00021101699;A;lih-rih
ctc_probability;T1;B;4;0.00053923484;A;lih-rih
ctc_probability;T1;B;5;0.000119177304;A;lih-rih
ctc_probability;T1;B;6;0.00042279146;A;lih-rih
ctc_probability;T1;P;0;0.0030142623;A;lih-rih
ctc_probability;T1;P;1;0.018752564;A;lih-rih
ctc_probability;T1;P;2;0.030175254;A;lih-rih
ctc_probability;T1;P;3;0.022933416;A;lih-rih
ctc_probability;T1;P;4;0.002895639;A;lih-rih
ctc_probability;T1;P;5;0.0039076786;A;lih-rih
ctc_probability;T1;P;6;0.005862495;A;lih-rih
ctc_probability;T2;B;0;0.0006703286;A;lih-rih
ctc_probability;T2;B;1;0.0016174642;A;lih-rih
ctc_probability;T2;B;2;0.003026826;A;lih-rih
ctc_probability;T2;B;3;0.0024584692;A;lih-rih
ctc_probability;T2;B;4;0.0018919042;A;lih-rih
ctc_probability;T2;B;5;0.0015180956;A;lih-rih
ctc_probability;T2;B;6;0.0026231487;A;lih-rih
ctc_probability;T2;P;0;0.0031617512;A;lih-rih
ctc_probability;T2;P;1;0.14054818;A;lih-rih
ctc_probability;T2;P;2;0.21484895;A;lih-rih
ctc_probability;T2;P;3;0.23667526;A;lih-rih
ctc_probability;T2;P;4;0.05160466;A;lih-rih
ctc_probability;T2;P;5;0.095541105;A;lih-rih
ctc_probability;T2;P;6;0.04724098;A;lih-rih
ctc_probability;T3;B;0;0.00015003177;A;lih-rih
