measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.05413885;A;lih-rih
ctc_probability;embeds;B;1;0.025334628;A;lih-rih
ctc_probability;embeds;B;2;0.022201188;A;lih-rih
ctc_probability;embeds;B;3;0.019858973;A;lih-rih
ctc_probability;embeds;B;4;0.019855032;A;lih-rih
ctc_probability;embeds;B;5;0.008069103;A;lih-rih
ctc_probability;embeds;B;6;0.019431211;A;lih-rih
ctc_probability;embeds;P;0;0.045051455;A;lih-rih
ctc_probability;embeds;P;1;0.017747335;A;lih-rih
ctc_probability;embeds;P;2;0.020626938;A;lih-rih
ctc_probability;embeds;P;3;0.02161009;A;lih-rih
ctc_probability;embeds;P;4;0.027213689;A;lih-rih
ctc_probability;embeds;P;5;0.017596152;A;lih-rih
ctc_probability;embeds;P;6;0.017962815;A;lih-rih
ctc_probability;T1;B;0;0.12092527;A;lih-rih
ctc_probability;T1;B;1;0.061177745;A;lih-rih
ctc_probability;T1;B;2;0.04889678;A;lih-rih
ctc_probability;T1;B;3;0.048404954;A;lih-rih
ctc_probability;T1;B;4;0.040444754;A;lih-rih
ctc_probability;T1;B;5;0.02774892;A;lih-rih
ctc_probability;T1;B;6;0.032235198;A;lih-rih
ctc_probability;T1;P;0;0.055225212;A;lih-rih
ctc_probability;T1;P;1;0.022289472;A;lih-rih
ctc_probability;T1;P;2;0.04149722;A;lih-rih
ctc_probability;T1;P;3;0.04293232;A;lih-rih
ctc_probability;T1;P;4;0.054281525;A;lih-rih
ctc_probability;T1;P;5;0.055941846;A;lih-rih
ctc_probability;T1;P;6;0.06455409;A;lih-rih
ctc_probability;T2;B;0;0.070857875;A;lih-rih
ctc_probability;T2;B;1;0.063861914;A;lih-rih
ctc_probability;T2;B;2;0.030699048;A;lih-rih
ctc_probability;T2;B;3;0.03579541;A;lih-rih
ctc_probability;T2;B;4;0.019788159;A;lih-rih
ctc_probability;T2;B;5;0.019443337;A;lih-rih
ctc_probability;T2;B;6;0.021588575;A;lih-rih
ctc_probability;T2;P;0;0.041486345;A;lih-rih
ctc_probability;T2;P;1;0.024848225;A;lih-rih
ctc_probability;T2;P;2;0.029716821;A;lih-rih
ctc_probability;T2;P;3;0.03196019;A;lih-rih
ctc_probability;T2;P;4;0.03284413;A;lih-rih
ctc_probability;T2;P;5;0.0308682;A;lih-rih
ctc_probability;T2;P;6;0.038827676;A;lih-rih
ctc_probability;T3;B;0;0.26627797;A;lih-rih
ctc_probability;T3;B;1;0.17473073;A;lih-rih
ctc_probability;T3;B;2;0.07369397;A;lih-rih
ctc_probability;T3;B;3;0.08579608;A;lih-rih
ctc_probability;T3;B;4;0.038113676;A;lih-rih
ctc_probability;T3;B;5;0.048225973;A;lih-rih
ctc_probability;T3;B;6;0.036420252;A;lih-rih
ctc_probability;T3;P;0;0.058961034;A;lih-rih
ctc_probability;T3;P;1;0.029332109;A;lih-rih
ctc_probability;T3;P;2;0.033137318;A;lih-rih
ctc_probability;T3;P;3;0.022302292;A;lih-rih
ctc_probability;T3;P;4;0.017070265;A;lih-rih
ctc_probability;T3;P;5;0.04127665;A;lih-rih
ctc_probability;T3;P;6;0.046990395;A;lih-rih
ctc_probability;T4;B;0;0.17116822;A;lih-rih
ctc_probability;T4;B;1;0.11342727;A;lih-rih
ctc_probability;T4;B;2;0.028851308;A;lih-rih
ctc_probability;T4;B;3;0.053588;A;lih-rih
ctc_probability;T4;B;4;0.021554776;A;lih-rih
ctc_probability;T4;B;5;0.03482999;A;lih-rih
ctc_probability;T4;B;6;0.05022224;A;lih-rih
ctc_probability;T4;P;0;0.07443424;A;lih-rih
ctc_probability;T4;P;1;0.045400098;A;lih-rih
ctc_probability;T4;P;2;0.03219252;A;lih-rih
ctc_probability;T4;P;3;0.060424846;A;lih-rih
ctc_probability;T4;P;4;0.020575704;A;lih-rih
ctc_probability;T4;P;5;0.04226162;A;lih-rih
ctc_probability;T4;P;6;0.032697435;A;lih-rih
ctc_probability;T5;B;0;0.43332636;A;lih-rih
ctc_probability;T5;B;1;0.29153237;A;lih-rih
ctc_probability;T5;B;2;0.06258234;A;lih-rih
ctc_probability;T5;B;3;0.07056297;A;lih-rih
ctc_probability;T5;B;4;0.03149664;A;lih-rih
ctc_probability;T5;B;5;0.061959084;A;lih-rih
ctc_probability;T5;B;6;0.03412691;A;lih-rih
ctc_probability;T5;P;0;0.062461995;A;lih-rih
ctc_probability;T5;P;1;0.097144194;A;lih-rih
