measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.027164074;A;lih-rih
ctc_probability;embeds;B;1;0.0868429;A;lih-rih
ctc_probability;embeds;B;2;0.101837076;A;lih-rih
ctc_probability;embeds;B;3;0.07506532;A;lih-rih
ctc_probability;embeds;B;4;0.061924756;A;lih-rih
ctc_probability;embeds;B;5;0.072825216;A;lih-rih
ctc_probability;embeds;B;6;0.07280305;A;lih-rih
ctc_probability;embeds;P;0;0.030181533;A;lih-rih
ctc_probability;embeds;P;1;0.03415595;A;lih-rih
ctc_probability;embeds;P;2;0.034952115;A;lih-rih
ctc_probability;embeds;P;3;0.038985334;A;lih-rih
ctc_probability;embeds;P;4;0.03550842;A;lih-rih
ctc_probability;embeds;P;5;0.024532614;A;lih-rih
ctc_probability;embeds;P;6;0.03371423;A;lih-rih
ctc_probability;T1;B;0;0.023862284;A;lih-rih
ctc_probability;T1;B;1;0.05270445;A;lih-rih
ctc_probability;T1;B;2;0.06839553;A;lih-rih
ctc_probability;T1;B;3;0.046213105;A;lih-rih
ctc_probability;T1;B;4;0.05074394;A;lih-rih
ctc_probability;T1;B;5;0.05571905;A;lih-rih
ctc_probability;T1;B;6;0.05487794;A;lih-rih
ctc_probability;T1;P;0;0.057836067;A;lih-rih
ctc_probability;T1;P;1;0.07296506;A;lih-rih
ctc_probability;T1;P;2;0.07068187;A;lih-rih
ctc_probability;T1;P;3;0.054073688;A;lih-rih
ctc_probability;T1;P;4;0.05314793;A;lih-rih
ctc_probability;T1;P;5;0.10253019;A;lih-rih
ctc_probability;T1;P;6;0.0998399;A;lih-rih
ctc_probability;T2;B;0;0.019020982;A;lih-rih
ctc_probability;T2;B;1;0.02931356;A;lih-rih
ctc_probability;T2;B;2;0.03086649;A;lih-rih
ctc_probability;T2;B;3;0.024772033;A;lih-rih
ctc_probability;T2;B;4;0.029216835;A;lih-rih
ctc_probability;T2;B;5;0.039825514;A;lih-rih
ctc_probability;T2;B;6;0.03870354;A;lih-rih
ctc_probability;T2;P;0;0.070545495;A;lih-rih
ctc_probability;T2;P;1;0.066881955;A;lih-rih
ctc_probability;T2;P;2;0.06570828;A;lih-rih
ctc_probability;T2;P;3;0.055220764;A;lih-rih
ctc_probability;T2;P;4;0.06333281;A;lih-rih
ctc_probability;T2;P;5;0.08246502;A;lih-rih
ctc_probability;T2;P;6;0.08019286;A;lih-rih
ctc_probability;T3;B;0;0.038008325;A;lih-rih
ctc_probability;T3;B;1;0.065845795;A;lih-rih
ctc_probability;T3;B;2;0.06793492;A;lih-rih
ctc_probability;T3;B;3;0.051908385;A;lih-rih
ctc_probability;T3;B;4;0.07100906;A;lih-rih
ctc_probability;T3;B;5;0.08310818;A;lih-rih
ctc_probability;T3;B;6;0.07345217;A;lih-rih
ctc_probability;T3;P;0;0.05454168;A;lih-rih
ctc_probability;T3;P;1;0.055456847;A;lih-rih
ctc_probability;T3;P;2;0.073861614;A;lih-rih
ctc_probability;T3;P;3;0.04561911;A;lih-rih
ctc_probability;T3;P;4;0.045569472;A;lih-rih
ctc_probability;T3;P;5;0.041571174;A;lih-rih
ctc_probability;T3;P;6;0.04427521;A;lih-rih
ctc_probability;T4;B;0;0.07707926;A;lih-rih
ctc_probability;T4;B;1;0.07740922;A;lih-rih
ctc_probability;T4;B;2;0.059117783;A;lih-rih
ctc_probability;T4;B;3;0.082467735;A;lih-rih
ctc_probability;T4;B;4;0.06993699;A;lih-rih
ctc_probability;T4;B;5;0.08138321;A;lih-rih
ctc_probability;T4;B;6;0.08519066;A;lih-rih
ctc_probability;T4;P;0;0.07056733;A;lih-rih
ctc_probability;T4;P;1;0.0676486;A;lih-rih
ctc_probability;T4;P;2;0.06312356;A;lih-rih
ctc_probability;T4;P;3;0.053342756;A;lih-rih
ctc_probability;T4;P;4;0.045950003;A;lih-rih
ctc_probability;T4;P;5;0.056349017;A;lih-rih
ctc_probability;T4;P;6;0.048210047;A;lih-rih
ctc_probability;T5;B;0;0.039318442;A;lih-rih
ctc_probability;T5;B;1;0.043302964;A;lih-rih
ctc_probability;T5;B;2;0.03307986;A;lih-rih
ctc_probability;T5;B;3;0.030095821;A;lih-rih
ctc_probability;T5;B;4;0.032116976;A;lih-rih
ctc_probability;T5;B;5;0.038134165;A;lih-rih
ctc_probability;T5;B;6;0.03774596;A;lih-rih
ctc_probability;T5;P;0;0.096427165;A;lih-rih
ctc_probability;T5;P;1;0.09116724;A;lih-rih
ctc_probability;T5;P;2;0.09860755;A;lih-rih
ctc_probability;T5;P;3;0.13878822;A;lih-rih
ctc_probability;T5;P;4;0.12592334;A;lih-rih
ctc_probability;T5;P;5;0.1107448;A;lih-rih
ctc_probability;T5;P;6;0.115988865;A;lih-rih
ctc_probability;T6;B;0;0.026420357;A;lih-rih
ctc_probability;T6;B;1;0.04009246;A;lih-rih
ctc_probability;T6;B;2;0.04600803;A;lih-rih
ctc_probability;T6;B;3;0.039565492;A;lih-rih
ctc_probability;T6;B;4;0.039825216;A;lih-rih
ctc_probability;T6;B;5;0.038565062;A;lih-rih
ctc_probability;T6;B;6;0.037908763;A;lih-rih
ctc_probability;T6;P;0;0.08875647;A;lih-rih
ctc_probability;T6;P;1;0.109564595;A;lih-rih
ctc_probability;T6;P;2;0.11068268;A;lih-rih
ctc_probability;T6;P;3;0.1355778;A;lih-rih
ctc_probability;T6;P;4;0.12645254;A;lih-rih
ctc_probability;T6;P;5;0.13201155;A;lih-rih
ctc_probability;T6;P;6;0.13011108;A;lih-rih
ctc_probability;T7;B;0;0.033457827;A;lih-rih
ctc_probability;T7;B;1;0.038882848;A;lih-rih
ctc_probability;T7;B;2;0.038691882;A;lih-rih
ctc_probability;T7;B;3;0.03349077;A;lih-rih
ctc_probability;T7;B;4;0.026378866;A;lih-rih
ctc_probability;T7;B;5;0.026293635;A;lih-rih
ctc_probability;T7;B;6;0.024575101;A;lih-rih
ctc_probability;T7;P;0;0.10852195;A;lih-rih
ctc_probability;T7;P;1;0.11255322;A;lih-rih
ctc_probability;T7;P;2;0.13768302;A;lih-rih
ctc_probability;T7;P;3;0.17983608;A;lih-rih
ctc_probability;T7;P;4;0.16686943;A;lih-rih
ctc_probability;T7;P;5;0.17059563;A;lih-rih
ctc_probability;T7;P;6;0.14565559;A;lih-rih
ctc_probability;T8;B;0;0.024837902;A;lih-rih
ctc_probability;T8;B;1;0.06606666;A;lih-rih
ctc_probability;T8;B;2;0.04092047;A;lih-rih
ctc_probability;T8;B;3;0.04457277;A;lih-rih
ctc_probability;T8;B;4;0.03255126;A;lih-rih
ctc_probability;T8;B;5;0.034938905;A;lih-rih
ctc_probability;T8;B;6;0.040868204;A;lih-rih
ctc_probability;T8;P;0;0.117005326;A;lih-rih
ctc_probability;T8;P;1;0.16828136;A;lih-rih
ctc_probability;T8;P;2;0.24319565;A;lih-rih
ctc_probability;T8;P;3;0.19588687;A;lih-rih
ctc_probability;T8;P;4;0.20123543;A;lih-rih
ctc_probability;T8;P;5;0.20679267;A;lih-rih
ctc_probability;T8;P;6;0.20778854;A;lih-rih
ctc_probability;T9;B;0;0.018028755;A;lih-rih
ctc_probability;T9;B;1;0.04233016;A;lih-rih
ctc_probability;T9;B;2;0.027451828;A;lih-rih
ctc_probability;T9;B;3;0.030892266;A;lih-rih
ctc_probability;T9;B;4;0.026689885;A;lih-rih
ctc_probability;T9;B;5;0.028592983;A;lih-rih
ctc_probability;T9;B;6;0.025921497;A;lih-rih
ctc_probability;T9;P;0;0.05793776;A;lih-rih
ctc_probability;T9;P;1;0.11177932;A;lih-rih
ctc_probability;T9;P;2;0.19157864;A;lih-rih
ctc_probability;T9;P;3;0.14167775;A;lih-rih
ctc_probability;T9;P;4;0.11014355;A;lih-rih
ctc_probability;T9;P;5;0.11398723;A;lih-rih
ctc_probability;T9;P;6;0.1269516;A;lih-rih
ctc_probability;T10;B;0;0.024597866;A;lih-rih
ctc_probability;T10;B;1;0.03626977;A;lih-rih
ctc_probability;T10;B;2;0.018318154;A;lih-rih
ctc_probability;T10;B;3;0.018583523;A;lih-rih
ctc_probability;T10;B;4;0.013549348;A;lih-rih
ctc_probability;T10;B;5;0.017465042;A;lih-rih
ctc_probability;T10;B;6;0.01422413;A;lih-rih
ctc_probability;T10;P;0;0.043484215;A;lih-rih
ctc_probability;T10;P;1;0.0932758;A;lih-rih
ctc_probability;T10;P;2;0.24336462;A;lih-rih
ctc_probability;T10;P;3;0.22109896;A;lih-rih
ctc_probability;T10;P;4;0.20895435;A;lih-rih
ctc_probability;T10;P;5;0.19226049;A;lih-rih
ctc_probability;T10;P;6;0.20724571;A;lih-rih
ctc_probability;T11;B;0;0.018415514;A;lih-rih
ctc_probability;T11;B;1;0.047647312;A;lih-rih
ctc_probability;T11;B;2;0.020766692;A;lih-rih
ctc_probability;T11;B;3;0.016806267;A;lih-rih
ctc_probability;T11;B;4;0.023314904;A;lih-rih
ctc_probability;T11;B;5;0.020014193;A;lih-rih
ctc_probability;T11;B;6;0.027746359;A;lih-rih
ctc_probability;T11;P;0;0.03415855;A;lih-rih
ctc_probability;T11;P;1;0.06085971;A;lih-rih
ctc_probability;T11;P;2;0.16526765;A;lih-rih
ctc_probability;T11;P;3;0.17245626;A;lih-rih
ctc_probability;T11;P;4;0.13808253;A;lih-rih
ctc_probability;T11;P;5;0.123863354;A;lih-rih
ctc_probability;T11;P;6;0.1407623;A;lih-rih
ctc_probability;T12;B;0;0.03153985;A;lih-rih
ctc_probability;T12;B;1;0.09643351;A;lih-rih
ctc_probability;T12;B;2;0.06134082;A;lih-rih
ctc_probability;T12;B;3;0.055906918;A;lih-rih
ctc_probability;T12;B;4;0.04730453;A;lih-rih
ctc_probability;T12;B;5;0.04888426;A;lih-rih
ctc_probability;T12;B;6;0.04568362;A;lih-rih
ctc_probability;T12;P;0;0.015506262;A;lih-rih
ctc_probability;T12;P;1;0.07178552;A;lih-rih
ctc_probability;T12;P;2;0.09009367;A;lih-rih
ctc_probability;T12;P;3;0.13372363;A;lih-rih
ctc_probability;T12;P;4;0.09135522;A;lih-rih
ctc_probability;T12;P;5;0.09690544;A;lih-rih
ctc_probability;T12;P;6;0.09531634;A;lih-rih
ctc_probability;T13;B;0;0.021623177;A;lih-rih
ctc_probability;T13;B;1;0.029093772;A;lih-rih
ctc_probability;T13;B;2;0.026562352;A;lih-rih
ctc_probability;T13;B;3;0.028884843;A;lih-rih
ctc_probability;T13;B;4;0.020993501;A;lih-rih
ctc_probability;T13;B;5;0.022789322;A;lih-rih
ctc_probability;T13;B;6;0.023854362;A;lih-rih
ctc_probability;T13;P;0;0.024588337;A;lih-rih
ctc_probability;T13;P;1;0.03380605;A;lih-rih
ctc_probability;T13;P;2;0.05867441;A;lih-rih
ctc_probability;T13;P;3;0.07313492;A;lih-rih
ctc_probability;T13;P;4;0.06956755;A;lih-rih
ctc_probability;T13;P;5;0.09331966;A;lih-rih
ctc_probability;T13;P;6;0.09143615;A;lih-rih
ctc_probability;T14;B;0;0.04124615;A;lih-rih
ctc_probability;T14;B;1;0.05318672;A;lih-rih
ctc_probability;T14;B;2;0.05350806;A;lih-rih
ctc_probability;T14;B;3;0.032307602;A;lih-rih
ctc_probability;T14;B;4;0.032471567;A;lih-rih
ctc_probability;T14;B;5;0.030499727;A;lih-rih
ctc_probability;T14;B;6;0.02832173;A;lih-rih
ctc_probability;T14;P;0;0.024263658;A;lih-rih
ctc_probability;T14;P;1;0.06494953;A;lih-rih
ctc_probability;T14;P;2;0.08990549;A;lih-rih
ctc_probability;T14;P;3;0.11545272;A;lih-rih
ctc_probability;T14;P;4;0.104092106;A;lih-rih
ctc_probability;T14;P;5;0.14201552;A;lih-rih
ctc_probability;T14;P;6;0.13263938;A;lih-rih
ctc_probability;T15;B;0;0.036586218;A;lih-rih
ctc_probability;T15;B;1;0.05944617;A;lih-rih
ctc_probability;T15;B;2;0.060776964;A;lih-rih
ctc_probability;T15;B;3;0.046809684;A;lih-rih
ctc_probability;T15;B;4;0.030841628;A;lih-rih
ctc_probability;T15;B;5;0.031983826;A;lih-rih
ctc_probability;T15;B;6;0.034974657;A;lih-rih
ctc_probability;T15;P;0;0.029534513;A;lih-rih
