measure;layer;token;step;score;voice;continuum
ctc_probability;embeds;B;0;0.3294597;A;lih-rih
ctc_probability;embeds;B;1;0.831417;A;lih-rih
ctc_probability;embeds;B;2;0.8502069;A;lih-rih
ctc_probability;embeds;B;3;0.87039465;A;lih-rih
ctc_probability;embeds;B;4;0.9016765;A;lih-rih
ctc_probability;embeds;B;5;0.9216796;A;lih-rih
ctc_probability;embeds;B;6;0.89862627;A;lih-rih
ctc_probability;embeds;P;0;0.00038917083;A;lih-rih
ctc_probability;embeds;P;1;0.0016099756;A;lih-rih
ctc_probability;embeds;P;2;0.001505935;A;lih-rih
ctc_probability;embeds;P;3;0.0014528426;A;lih-rih
ctc_probability;embeds;P;4;0.0011141557;A;lih-rih
ctc_probability;embeds;P;5;0.0009868663;A;lih-rih
ctc_probability;embeds;P;6;0.0080920765;A;lih-rih
ctc_probability;T1;B;0;0.4493384;A;lih-rih
ctc_probability;T1;B;1;0.7403815;A;lih-rih
ctc_probability;T1;B;2;0.77918804;A;lih-rih
ctc_probability;T1;B;3;0.7659936;A;lih-rih
ctc_probability;T1;B;4;0.81767976;A;lih-rih
ctc_probability;T1;B;5;0.8735447;A;lih-rih
ctc_probability;T1;B;6;0.8333848;A;lih-rih
ctc_probability;T1;P;0;0.0015198392;A;lih-rih
ctc_probability;T1;P;1;0.0023344965;A;lih-rih
ctc_probability;T1;P;2;0.0032754724;A;lih-rih
ctc_probability;T1;P;3;0.005408435;A;lih-rih
ctc_probability;T1;P;4;0.0047684405;A;lih-rih
ctc_probability;T1;P;5;0.004595918;A;lih-rih
ctc_probability;T1;P;6;0.007917106;A;lih-rih
ctc_probability;T2;B;0;0.77340966;A;lih-rih
ctc_probability;T2;B;1;0.70257175;A;lih-rih
ctc_probability;T2;B;2;0.74728066;A;lih-rih
ctc_probability;T2;B;3;0.7448382;A;lih-rih
ctc_probability;T2;B;4;0.8078319;A;lih-rih
ctc_probability;T2;B;5;0.85934556;A;lih-rih
ctc_probability;T2;B;6;0.8274947;A;lih-rih
ctc_probability;T2;P;0;0.0015491288;A;lih-rih
ctc_probability;T2;P;1;0.0030983067;A;lih-rih
ctc_probability;T2;P;2;0.0038061184;A;lih-rih
ctc_probability;T2;P;3;0.0043106633;A;lih-rih
ctc_probability;T2;P;4;0.006396134;A;lih-rih
ctc_probability;T2;P;5;0.0020530107;A;lih-rih
ctc_probability;T2;P;6;0.028374288;A;lih-rih
ctc_probability;T3;B;0;0.58258283;A;lih-rih
ctc_probability;T3;B;1;0.24734649;A;lih-rih
ctc_probability;T3;B;2;0.7460514;A;lih-rih
ctc_probability;T3;B;3;0.24385896;A;lih-rih
ctc_probability;T3;B;4;0.487189;A;lih-rih
ctc_probability;T3;B;5;0.762271;A;lih-rih
ctc_probability;T3;B;6;0.3608822;A;lih-rih
ctc_probability;T3;P;0;0.0072604;A;lih-rih
ctc_probability;T3;P;1;0.010542505;A;lih-rih
ctc_probability;T3;P;2;0.012182229;A;lih-rih
ctc_probability;T3;P;3;0.010635196;A;lih-rih
ctc_probability;T3;P;4;0.011812497;A;lih-rih
ctc_probability;T3;P;5;0.006898002;A;lih-rih
ctc_probability;T3;P;6;0.038144235;A;lih-rih
ctc_probability;T4;B;0;0.2744823;A;lih-rih
ctc_probability;T4;B;1;0.11333689;A;lih-rih
ctc_probability;T4;B;2;0.3568584;A;lih-rih
ctc_probability;T4;B;3;0.1229743;A;lih-rih
ctc_probability;T4;B;4;0.1645092;A;lih-rih
ctc_probability;T4;B;5;0.4424522;A;lih-rih
ctc_probability;T4;B;6;0.24852043;A;lih-rih
ctc_probability;T4;P;0;0.006237845;A;lih-rih
ctc_probability;T4;P;1;0.006841328;A;lih-rih
ctc_probability;T4;P;2;0.020490961;A;lih-rih
ctc_probability;T4;P;3;0.012906234;A;lih-rih
ctc_probability;T4;P;4;0.009866945;A;lih-rih
ctc_probability;T4;P;5;0.0072183204;A;lih-rih
ctc_probability;T4;P;6;0.031659514;A;lih-rih
ctc_probability;T5;B;0;0.21230227;A;lih-rih
ctc_probability;T5;B;1;0.16521128;A;lih-rih
ctc_probability;T5;B;2;0.040963534;A;lih-rih
ctc_probability;T5;B;3;0.2301237;A;lih-rih
ctc_probability;T5;B;4;0.29209438;A;lih-rih
ctc_probability;T5;B;5;0.20391321;A;lih-rih
ctc_probability;T5;B;6;0.3827819;A;lih-rih
ctc_probability;T5;P;0;0.0022924228;A;lih-rih
ctc_probability;T5;P;1;0.0053777196;A;lih-rih
ctc_probability;T5;P;2;0.0060155303;A;lih-rih
ctc_probability;T5;P;3;0.006606825;A;lih-rih
