measure;layer;token;step;score;voice;continuum
embedding_similarity;CNN;L;0;1.0;A;lih-rih
embedding_similarity;CNN;L;1;0.6780760849618395;A;lih-rih
embedding_similarity;CNN;L;2;0.568861344901908;A;lih-rih
embedding_similarity;CNN;L;3;0.254198990878886;A;lih-rih
embedding_similarity;CNN;L;4;0.3101750398100347;A;lih-rih
embedding_similarity;CNN;L;5;0.1920143459067608;A;lih-rih
embedding_similarity;CNN;L;6;0.0;A;lih-rih
embedding_similarity;CNN;R;0;0.0;A;lih-rih
embedding_similarity;CNN;R;1;0.3219239150381604;A;lih-rih
embedding_similarity;CNN;R;2;0.4311386550980921;A;lih-rih
embedding_similarity;CNN;R;3;0.745801009121114;A;lih-rih
embedding_similarity;CNN;R;4;0.6898249601899653;A;lih-rih
embedding_similarity;CNN;R;5;0.8079856540932392;A;lih-rih
embedding_similarity;CNN;R;6;1.0;A;lih-rih
embedding_similarity;embeds;L;0;1.0;A;lih-rih
embedding_similarity;embeds;L;1;0.745524976455477;A;lih-rih
embedding_similarity;embeds;L;2;0.6685031983312273;A;lih-rih
embedding_similarity;embeds;L;3;0.3407064230144694;A;lih-rih
embedding_similarity;embeds;L;4;0.31454407067726875;A;lih-rih
embedding_similarity;embeds;L;5;0.18638827850474737;A;lih-rih
embedding_similarity;embeds;L;6;0.0;A;lih-rih
embedding_similarity;embeds;R;0;0.0;A;lih-rih
embedding_similarity;embeds;R;1;0.2544750235445231;A;lih-rih
embedding_similarity;embeds;R;2;0.3314968016687727;A;lih-rih
embedding_similarity;embeds;R;3;0.6592935769855306;A;lih-rih
embedding_similarity;embeds;R;4;0.6854559293227312;A;lih-rih
embedding_similarity;embeds;R;5;0.8136117214952526;A;lih-rih
embedding_similarity;embeds;R;6;1.0;A;lih-rih
embedding_similarity;T1;L;0;1.0;A;lih-rih
embedding_similarity;T1;L;1;0.7036159833814347;A;lih-rih
embedding_similarity;T1;L;2;0.5671210768391927;A;lih-rih
embedding_similarity;T1;L;3;0.29203521754152306;A;lih-rih
embedding_similarity;T1;L;4;0.3221708358178047;A;lih-rih
embedding_similarity;T1;L;5;0.15840326167664953;A;lih-rih
embedding_similarity;T1;L;6;0.0;A;lih-rih
embedding_similarity;T1;R;0;0.0;A;lih-rih
embedding_similarity;T1;R;1;0.2963840166185653;A;lih-rih
embedding_similarity;T1;R;2;0.43287892316080734;A;lih-rih
embedding_similarity;T1;R;3;0.7079647824584769;A;lih-rih
