measure;layer;token;step;score;voice;continuum
embedding_similarity;CNN;L;0;1.0;A;lih-rih
embedding_similarity;CNN;L;1;0.5465572880861336;A;lih-rih
embedding_similarity;CNN;L;2;0.5706352367312795;A;lih-rih
embedding_similarity;CNN;L;3;0.048820973560120606;A;lih-rih
embedding_similarity;CNN;L;4;0.5467213088069595;A;lih-rih
embedding_similarity;CNN;L;5;0.5721743437807678;A;lih-rih
embedding_similarity;CNN;L;6;0.0;A;lih-rih
embedding_similarity;CNN;R;0;0.0;A;lih-rih
embedding_similarity;CNN;R;1;0.4534427119138663;A;lih-rih
embedding_similarity;CNN;R;2;0.42936476326872053;A;lih-rih
embedding_similarity;CNN;R;3;0.9511790264398794;A;lih-rih
embedding_similarity;CNN;R;4;0.45327869119304054;A;lih-rih
embedding_similarity;CNN;R;5;0.4278256562192322;A;lih-rih
embedding_similarity;CNN;R;6;1.0;A;lih-rih
embedding_similarity;embeds;L;0;1.0;A;lih-rih
embedding_similarity;embeds;L;1;0.4688706108390328;A;lih-rih
embedding_similarity;embeds;L;2;0.5136782370676862;A;lih-rih
embedding_similarity;embeds;L;3;0.2476573582192383;A;lih-rih
embedding_similarity;embeds;L;4;0.3336625490441417;A;lih-rih
embedding_similarity;embeds;L;5;0.36629296324677785;A;lih-rih
embedding_similarity;embeds;L;6;0.0;A;lih-rih
embedding_similarity;embeds;R;0;0.0;A;lih-rih
embedding_similarity;embeds;R;1;0.5311293891609672;A;lih-rih
embedding_similarity;embeds;R;2;0.4863217629323138;A;lih-rih
embedding_similarity;embeds;R;3;0.7523426417807617;A;lih-rih
embedding_similarity;embeds;R;4;0.6663374509558583;A;lih-rih
embedding_similarity;embeds;R;5;0.633707036753222;A;lih-rih
embedding_similarity;embeds;R;6;1.0;A;lih-rih
embedding_similarity;T1;L;0;1.0;A;lih-rih
embedding_similarity;T1;L;1;0.45846750992964747;A;lih-rih
embedding_similarity;T1;L;2;0.4793645304789661;A;lih-rih
embedding_similarity;T1;L;3;0.24869719321888628;A;lih-rih
embedding_similarity;T1;L;4;0.3290715115072571;A;lih-rih
embedding_similarity;T1;L;5;0.3537410669819976;A;lih-rih
embedding_similarity;T1;L;6;0.0;A;lih-rih
embedding_similarity;T1;R;0;0.0;A;lih-rih
embedding_similarity;T1;R;1;0.5415324900703525;A;lih-rih
embedding_similarity;T1;R;2;0.5206354695210339;A;lih-rih
embedding_similarity;T1;R;3;0.7513028067811136;A;lih-rih
embedding_similarity;T1;R;4;0.6709284884927429;A;lih-rih
embedding_similarity;T1;R;5;0.6462589330180024;A;lih-rih
embedding_similarity;T1;R;6;1.0;A;lih-rih
embedding_similarity;T2;L;0;1.0;A;lih-rih
embedding_similarity;T2;L;1;0.42708562458482513;A;lih-rih
embedding_similarity;T2;L;2;0.45497980649094194;A;lih-rih
embedding_similarity;T2;L;3;0.24708356964452305;A;lih-rih
embedding_similarity;T2;L;4;0.29918585626713856;A;lih-rih
embedding_similarity;T2;L;5;0.32002494865079123;A;lih-rih
embedding_similarity;T2;L;6;0.0;A;lih-rih
embedding_similarity;T2;R;0;0.0;A;lih-rih
