measure;layer;token;step;score;voice;continuum
embedding_similarity;CNN;L;0;1.0;A;lih-rih
embedding_similarity;CNN;L;1;0.16142524821862902;A;lih-rih
embedding_similarity;CNN;L;2;0.08924563661238016;A;lih-rih
embedding_similarity;CNN;L;3;0.025455720700167328;A;lih-rih
embedding_similarity;CNN;L;4;0.044567010851489064;A;lih-rih
embedding_similarity;CNN;L;5;0.048605336925154896;A;lih-rih
embedding_similarity;CNN;L;6;0.0;A;lih-rih
embedding_similarity;CNN;R;0;0.0;A;lih-rih
embedding_similarity;CNN;R;1;0.838574751781371;A;lih-rih
embedding_similarity;CNN;R;2;0.9107543633876198;A;lih-rih
embedding_similarity;CNN;R;3;0.9745442792998327;A;lih-rih
embedding_similarity;CNN;R;4;0.9554329891485109;A;lih-rih
embedding_similarity;CNN;R;5;0.9513946630748451;A;lih-rih
embedding_similarity;CNN;R;6;1.0;A;lih-rih
embedding_similarity;embeds;L;0;1.0;A;lih-rih
embedding_similarity;embeds;L;1;0.3709916610915929;A;lih-rih
embedding_similarity;embeds;L;2;0.3252683000990878;A;lih-rih
embedding_similarity;embeds;L;3;0.2142724670181788;A;lih-rih
embedding_similarity;embeds;L;4;0.1466823412993179;A;lih-rih
embedding_similarity;embeds;L;5;0.1313184184472429;A;lih-rih
embedding_similarity;embeds;L;6;0.0;A;lih-rih
embedding_similarity;embeds;R;0;0.0;A;lih-rih
embedding_similarity;embeds;R;1;0.6290083389084071;A;lih-rih
embedding_similarity;embeds;R;2;0.6747316999009122;A;lih-rih
embedding_similarity;embeds;R;3;0.7857275329818212;A;lih-rih
embedding_similarity;embeds;R;4;0.8533176587006821;A;lih-rih
embedding_similarity;embeds;R;5;0.8686815815527571;A;lih-rih
embedding_similarity;embeds;R;6;1.0;A;lih-rih
embedding_similarity;T1;L;0;1.0;A;lih-rih
embedding_similarity;T1;L;1;0.361888817997682;A;lih-rih
embedding_similarity;T1;L;2;0.3125444533287697;A;lih-rih
embedding_similarity;T1;L;3;0.20261530298644437;A;lih-rih
embedding_similarity;T1;L;4;0.13250327209951063;A;lih-rih
embedding_similarity;T1;L;5;0.11902115041186767;A;lih-rih
embedding_similarity;T1;L;6;0.0;A;lih-rih
embedding_similarity;T1;R;0;0.0;A;lih-rih
embedding_similarity;T1;R;1;0.638111182002318;A;lih-rih
embedding_similarity;T1;R;2;0.6874555466712303;A;lih-rih
embedding_similarity;T1;R;3;0.7973846970135556;A;lih-rih
embedding_similarity;T1;R;4;0.8674967279004894;A;lih-rih
embedding_similarity;T1;R;5;0.8809788495881323;A;lih-rih
embedding_similarity;T1;R;6;1.0;A;lih-rih
embedding_similarity;T2;L;0;1.0;A;lih-rih
embedding_similarity;T2;L;1;0.3289288467252397;A;lih-rih
embedding_similarity;T2;L;2;0.28190649299342707;A;lih-rih
embedding_similarity;T2;L;3;0.1811018546597718;A;lih-rih
embedding_similarity;T2;L;4;0.11837038329878369;A;lih-rih
embedding_similarity;T2;L;5;0.10879418635396143;A;lih-rih
embedding_similarity;T2;L;6;0.0;A;lih-rih
embedding_similarity;T2;R;0;0.0;A;lih-rih
embedding_similarity;T2;R;1;0.6710711532747603;A;lih-rih
embedding_similarity;T2;R;2;0.7180935070065729;A;lih-rih
embedding_similarity;T2;R;3;0.8188981453402282;A;lih-rih
embedding_similarity;T2;R;4;0.8816296167012163;A;lih-rih
embedding_similarity;T2;R;5;0.8912058136460386;A;lih-rih
embedding_similarity;T2;R;6;1.0;A;lih-rih
embedding_similarity;T3;L;0;1.0;A;lih-rih
embedding_similarity;T3;L;1;0.2987108817000085;A;lih-rih
embedding_similarity;T3;L;2;0.2574712909658293;A;lih-rih
embedding_similarity;T3;L;3;0.16103866554297297;A;lih-rih
embedding_similarity;T3;L;4;0.10185163464955793;A;lih-rih
embedding_similarity;T3;L;5;0.09493844022592723;A;lih-rih
embedding_similarity;T3;L;6;0.0;A;lih-rih
embedding_similarity;T3;R;0;0.0;A;lih-rih
embedding_similarity;T3;R;1;0.7012891182999916;A;lih-rih
embedding_similarity;T3;R;2;0.7425287090341707;A;lih-rih
embedding_similarity;T3;R;3;0.838961334457027;A;lih-rih
embedding_similarity;T3;R;4;0.8981483653504421;A;lih-rih
embedding_similarity;T3;R;5;0.9050615597740728;A;lih-rih
embedding_similarity;T3;R;6;1.0;A;lih-rih
embedding_similarity;T4;L;0;1.0;A;lih-rih
embedding_similarity;T4;L;1;0.2797842887347026;A;lih-rih
embedding_similarity;T4;L;2;0.2488950884096589;A;lih-rih
embedding_similarity;T4;L;3;0.15415942453949505;A;lih-rih
embedding_similarity;T4;L;4;0.09505956199507748;A;lih-rih
embedding_similarity;T4;L;5;0.09420118449576753;A;lih-rih
embedding_similarity;T4;L;6;0.0;A;lih-rih
embedding_similarity;T4;R;0;0.0;A;lih-rih
embedding_similarity;T4;R;1;0.7202157112652974;A;lih-rih
embedding_similarity;T4;R;2;0.7511049115903411;A;lih-rih
embedding_similarity;T4;R;3;0.845840575460505;A;lih-rih
embedding_similarity;T4;R;4;0.9049404380049225;A;lih-rih
embedding_similarity;T4;R;5;0.9057988155042325;A;lih-rih
embedding_similarity;T4;R;6;1.0;A;lih-rih
embedding_similarity;T5;L;0;1.0;A;lih-rih
embedding_similarity;T5;L;1;0.2623124644662911;A;lih-rih
embedding_similarity;T5;L;2;0.23682628708745734;A;lih-rih
embedding_similarity;T5;L;3;0.1438697310514222;A;lih-rih
embedding_similarity;T5;L;4;0.08477993518895144;A;lih-rih
embedding_similarity;T5;L;5;0.08611850143508704;A;lih-rih
embedding_similarity;T5;L;6;0.0;A;lih-rih
embedding_similarity;T5;R;0;0.0;A;lih-rih
embedding_similarity;T5;R;1;0.7376875355337089;A;lih-rih
embedding_similarity;T5;R;2;0.7631737129125427;A;lih-rih
embedding_similarity;T5;R;3;0.8561302689485778;A;lih-rih
embedding_similarity;T5;R;4;0.9152200648110486;A;lih-rih
embedding_similarity;T5;R;5;0.913881498564913;A;lih-rih
embedding_similarity;T5;R;6;1.0;A;lih-rih
embedding_similarity;T6;L;0;1.0;A;lih-rih
embedding_similarity;T6;L;1;0.2576415562417551;A;lih-rih
embedding_similarity;T6;L;2;0.2363988264747111;A;lih-rih
embedding_similarity;T6;L;3;0.1430056071544531;A;lih-rih
embedding_similarity;T6;L;4;0.08374366004401379;A;lih-rih
embedding_similarity;T6;L;5;0.08801248916837179;A;lih-rih
embedding_similarity;T6;L;6;0.0;A;lih-rih
embedding_similarity;T6;R;0;0.0;A;lih-rih
embedding_similarity;T6;R;1;0.7423584437582449;A;lih-rih
embedding_similarity;T6;R;2;0.7636011735252889;A;lih-rih
embedding_similarity;T6;R;3;0.8569943928455469;A;lih-rih
embedding_similarity;T6;R;4;0.9162563399559862;A;lih-rih
embedding_similarity;T6;R;5;0.9119875108316282;A;lih-rih
embedding_similarity;T6;R;6;1.0;A;lih-rih
embedding_similarity;T7;L;0;1.0;A;lih-rih
embedding_similarity;T7;L;1;0.23553035981608317;A;lih-rih
embedding_similarity;T7;L;2;0.22138024944433776;A;lih-rih
embedding_similarity;T7;L;3;0.13617395429581036;A;lih-rih
embedding_similarity;T7;L;4;0.07763140782657052;A;lih-rih
embedding_similarity;T7;L;5;0.08302793974127476;A;lih-rih
embedding_similarity;T7;L;6;0.0;A;lih-rih
embedding_similarity;T7;R;0;0.0;A;lih-rih
embedding_similarity;T7;R;1;0.7644696401839168;A;lih-rih
embedding_similarity;T7;R;2;0.7786197505556622;A;lih-rih
embedding_similarity;T7;R;3;0.8638260457041896;A;lih-rih
embedding_similarity;T7;R;4;0.9223685921734295;A;lih-rih
embedding_similarity;T7;R;5;0.9169720602587252;A;lih-rih
embedding_similarity;T7;R;6;1.0;A;lih-rih
embedding_similarity;T8;L;0;1.0;A;lih-rih
embedding_similarity;T8;L;1;0.21695978005975525;A;lih-rih
embedding_similarity;T8;L;2;0.20057685337684528;A;lih-rih
embedding_similarity;T8;L;3;0.12266186684175295;A;lih-rih
embedding_similarity;T8;L;4;0.07256424040415566;A;lih-rih
embedding_similarity;T8;L;5;0.072597757013114;A;lih-rih
embedding_similarity;T8;L;6;0.0;A;lih-rih
embedding_similarity;T8;R;0;0.0;A;lih-rih
embedding_similarity;T8;R;1;0.7830402199402448;A;lih-rih
embedding_similarity;T8;R;2;0.7994231466231547;A;lih-rih
embedding_similarity;T8;R;3;0.877338133158247;A;lih-rih
embedding_similarity;T8;R;4;0.9274357595958443;A;lih-rih
embedding_similarity;T8;R;5;0.927402242986886;A;lih-rih
embedding_similarity;T8;R;6;1.0;A;lih-rih
embedding_similarity;T9;L;0;1.0;A;lih-rih
embedding_similarity;T9;L;1;0.2022143246835474;A;lih-rih
embedding_similarity;T9;L;2;0.19136920478823571;A;lih-rih
embedding_similarity;T9;L;3;0.11678333721157896;A;lih-rih
embedding_similarity;T9;L;4;0.07006044454551397;A;lih-rih
embedding_similarity;T9;L;5;0.07091580787292595;A;lih-rih
embedding_similarity;T9;L;6;0.0;A;lih-rih
embedding_similarity;T9;R;0;0.0;A;lih-rih
embedding_similarity;T9;R;1;0.7977856753164525;A;lih-rih
