measure;layer;token;step;score;voice;continuum
embedding_similarity;CNN;L;0;1.0;A;lih-rih
embedding_similarity;CNN;L;1;0.5455975856785329;A;lih-rih
embedding_similarity;CNN;L;2;0.4388435883997812;A;lih-rih
embedding_similarity;CNN;L;3;0.231803445943224;A;lih-rih
embedding_similarity;CNN;L;4;0.13931517266534088;A;lih-rih
embedding_similarity;CNN;L;5;0.06828161233636088;A;lih-rih
embedding_similarity;CNN;L;6;0.0;A;lih-rih
embedding_similarity;CNN;R;0;0.0;A;lih-rih
embedding_similarity;CNN;R;1;0.4544024143214672;A;lih-rih
embedding_similarity;CNN;R;2;0.5611564116002188;A;lih-rih
embedding_similarity;CNN;R;3;0.768196554056776;A;lih-rih
embedding_similarity;CNN;R;4;0.8606848273346591;A;lih-rih
embedding_similarity;CNN;R;5;0.9317183876636391;A;lih-rih
embedding_similarity;CNN;R;6;1.0;A;lih-rih
embedding_similarity;embeds;L;0;1.0;A;lih-rih
embedding_similarity;embeds;L;1;0.5624120874820526;A;lih-rih
embedding_similarity;embeds;L;2;0.5627793546052882;A;lih-rih
embedding_similarity;embeds;L;3;0.29895776653453454;A;lih-rih
embedding_similarity;embeds;L;4;0.16725478608906186;A;lih-rih
embedding_similarity;embeds;L;5;0.06839442671725404;A;lih-rih
embedding_similarity;embeds;L;6;0.0;A;lih-rih
embedding_similarity;embeds;R;0;0.0;A;lih-rih
embedding_similarity;embeds;R;1;0.4375879125179474;A;lih-rih
embedding_similarity;embeds;R;2;0.4372206453947117;A;lih-rih
embedding_similarity;embeds;R;3;0.7010422334654655;A;lih-rih
embedding_similarity;embeds;R;4;0.8327452139109381;A;lih-rih
embedding_similarity;embeds;R;5;0.931605573282746;A;lih-rih
embedding_similarity;embeds;R;6;1.0;A;lih-rih
embedding_similarity;T1;L;0;1.0;A;lih-rih
embedding_similarity;T1;L;1;0.6437196140248375;A;lih-rih
embedding_similarity;T1;L;2;0.5240024702529871;A;lih-rih
embedding_similarity;T1;L;3;0.34548234363860186;A;lih-rih
embedding_similarity;T1;L;4;0.19628987042670798;A;lih-rih
embedding_similarity;T1;L;5;0.07308354460185473;A;lih-rih
embedding_similarity;T1;L;6;0.0;A;lih-rih
embedding_similarity;T1;R;0;0.0;A;lih-rih
embedding_similarity;T1;R;1;0.35628038597516254;A;lih-rih
embedding_similarity;T1;R;2;0.4759975297470129;A;lih-rih
embedding_similarity;T1;R;3;0.6545176563613981;A;lih-rih
embedding_similarity;T1;R;4;0.803710129573292;A;lih-rih
embedding_similarity;T1;R;5;0.9269164553981453;A;lih-rih
embedding_similarity;T1;R;6;1.0;A;lih-rih
embedding_similarity;T2;L;0;1.0;A;lih-rih
embedding_similarity;T2;L;1;0.6114251006271287;A;lih-rih
embedding_similarity;T2;L;2;0.45714560684703964;A;lih-rih
embedding_similarity;T2;L;3;0.2976683064896174;A;lih-rih
embedding_similarity;T2;L;4;0.1882286378368243;A;lih-rih
embedding_similarity;T2;L;5;0.07807738111670925;A;lih-rih
embedding_similarity;T2;L;6;0.0;A;lih-rih
embedding_similarity;T2;R;0;0.0;A;lih-rih
embedding_similarity;T2;R;1;0.38857489937287126;A;lih-rih
embedding_similarity;T2;R;2;0.5428543931529604;A;lih-rih
embedding_similarity;T2;R;3;0.7023316935103826;A;lih-rih
embedding_similarity;T2;R;4;0.8117713621631757;A;lih-rih
embedding_similarity;T2;R;5;0.9219226188832907;A;lih-rih
embedding_similarity;T2;R;6;1.0;A;lih-rih
embedding_similarity;T3;L;0;1.0;A;lih-rih
embedding_similarity;T3;L;1;0.6259113065822399;A;lih-rih
embedding_similarity;T3;L;2;0.4381144399683782;A;lih-rih
embedding_similarity;T3;L;3;0.29806679390588375;A;lih-rih
embedding_similarity;T3;L;4;0.18981511364903791;A;lih-rih
embedding_similarity;T3;L;5;0.07853523499720161;A;lih-rih
embedding_similarity;T3;L;6;0.0;A;lih-rih
embedding_similarity;T3;R;0;0.0;A;lih-rih
embedding_similarity;T3;R;1;0.3740886934177601;A;lih-rih
embedding_similarity;T3;R;2;0.5618855600316217;A;lih-rih
embedding_similarity;T3;R;3;0.7019332060941162;A;lih-rih
embedding_similarity;T3;R;4;0.8101848863509621;A;lih-rih
embedding_similarity;T3;R;5;0.9214647650027984;A;lih-rih
embedding_similarity;T3;R;6;1.0;A;lih-rih
embedding_similarity;T4;L;0;1.0;A;lih-rih
embedding_similarity;T4;L;1;0.6585935403135142;A;lih-rih
embedding_similarity;T4;L;2;0.46029956821068874;A;lih-rih
embedding_similarity;T4;L;3;0.3057686895888855;A;lih-rih
embedding_similarity;T4;L;4;0.17750470248539818;A;lih-rih
embedding_similarity;T4;L;5;0.07270583678878562;A;lih-rih
embedding_similarity;T4;L;6;0.0;A;lih-rih
embedding_similarity;T4;R;0;0.0;A;lih-rih
embedding_similarity;T4;R;1;0.34140645968648575;A;lih-rih
embedding_similarity;T4;R;2;0.5397004317893113;A;lih-rih
embedding_similarity;T4;R;3;0.6942313104111145;A;lih-rih
embedding_similarity;T4;R;4;0.8224952975146018;A;lih-rih
embedding_similarity;T4;R;5;0.9272941632112144;A;lih-rih
embedding_similarity;T4;R;6;1.0;A;lih-rih
embedding_similarity;T5;L;0;1.0;A;lih-rih
embedding_similarity;T5;L;1;0.6926089631835369;A;lih-rih
embedding_similarity;T5;L;2;0.510064089131238;A;lih-rih
embedding_similarity;T5;L;3;0.32834275993688056;A;lih-rih
embedding_similarity;T5;L;4;0.18837643492314937;A;lih-rih
embedding_similarity;T5;L;5;0.08444904700748013;A;lih-rih
embedding_similarity;T5;L;6;0.0;A;lih-rih
embedding_similarity;T5;R;0;0.0;A;lih-rih
embedding_similarity;T5;R;1;0.30739103681646307;A;lih-rih
embedding_similarity;T5;R;2;0.489935910868762;A;lih-rih
embedding_similarity;T5;R;3;0.6716572400631196;A;lih-rih
embedding_similarity;T5;R;4;0.8116235650768506;A;lih-rih
embedding_similarity;T5;R;5;0.9155509529925199;A;lih-rih
embedding_similarity;T5;R;6;1.0;A;lih-rih
embedding_similarity;T6;L;0;1.0;A;lih-rih
embedding_similarity;T6;L;1;0.6823604328167361;A;lih-rih
embedding_similarity;T6;L;2;0.5114053074575374;A;lih-rih
embedding_similarity;T6;L;3;0.31655905319984745;A;lih-rih
embedding_similarity;T6;L;4;0.17838726945712446;A;lih-rih
embedding_similarity;T6;L;5;0.08520105471271477;A;lih-rih
embedding_similarity;T6;L;6;0.0;A;lih-rih
embedding_similarity;T6;R;0;0.0;A;lih-rih
embedding_similarity;T6;R;1;0.3176395671832639;A;lih-rih
embedding_similarity;T6;R;2;0.48859469254246257;A;lih-rih
embedding_similarity;T6;R;3;0.6834409468001525;A;lih-rih
embedding_similarity;T6;R;4;0.8216127305428755;A;lih-rih
embedding_similarity;T6;R;5;0.9147989452872852;A;lih-rih
embedding_similarity;T6;R;6;1.0;A;lih-rih
embedding_similarity;T7;L;0;1.0;A;lih-rih
embedding_similarity;T7;L;1;0.662842482529088;A;lih-rih
embedding_similarity;T7;L;2;0.47005852798813996;A;lih-rih
embedding_similarity;T7;L;3;0.29564357434596067;A;lih-rih
embedding_similarity;T7;L;4;0.16995288419276644;A;lih-rih
embedding_similarity;T7;L;5;0.0746495372255267;A;lih-rih
embedding_similarity;T7;L;6;0.0;A;lih-rih
embedding_similarity;T7;R;0;0.0;A;lih-rih
embedding_similarity;T7;R;1;0.33715751747091205;A;lih-rih
embedding_similarity;T7;R;2;0.52994147201186;A;lih-rih
embedding_similarity;T7;R;3;0.7043564256540393;A;lih-rih
embedding_similarity;T7;R;4;0.8300471158072336;A;lih-rih
embedding_similarity;T7;R;5;0.9253504627744733;A;lih-rih
embedding_similarity;T7;R;6;1.0;A;lih-rih
embedding_similarity;T8;L;0;1.0;A;lih-rih
embedding_similarity;T8;L;1;0.6116346749465699;A;lih-rih
embedding_similarity;T8;L;2;0.4786773040272273;A;lih-rih
embedding_similarity;T8;L;3;0.2805387295036652;A;lih-rih
embedding_similarity;T8;L;4;0.1419286464505246;A;lih-rih
embedding_similarity;T8;L;5;0.05916897165976809;A;lih-rih
embedding_similarity;T8;L;6;0.0;A;lih-rih
embedding_similarity;T8;R;0;0.0;A;lih-rih
embedding_similarity;T8;R;1;0.38836532505343013;A;lih-rih
embedding_similarity;T8;R;2;0.5213226959727726;A;lih-rih
embedding_similarity;T8;R;3;0.7194612704963348;A;lih-rih
embedding_similarity;T8;R;4;0.8580713535494754;A;lih-rih
embedding_similarity;T8;R;5;0.9408310283402319;A;lih-rih
embedding_similarity;T8;R;6;1.0;A;lih-rih
embedding_similarity;T9;L;0;1.0;A;lih-rih
embedding_similarity;T9;L;1;0.6259912281019964;A;lih-rih
embedding_similarity;T9;L;2;0.43295248703320954;A;lih-rih
embedding_similarity;T9;L;3;0.23502989894716664;A;lih-rih
embedding_similarity;T9;L;4;0.13922105428958564;A;lih-rih
embedding_similarity;T9;L;5;0.0600808681063687;A;lih-rih
embedding_similarity;T9;L;6;0.0;A;lih-rih
embedding_similarity;T9;R;0;0.0;A;lih-rih
embedding_similarity;T9;R;1;0.37400877189800374;A;lih-rih
embedding_similarity;T9;R;2;0.5670475129667905;A;lih-rih
embedding_similarity;T9;R;3;0.7649701010528334;A;lih-rih
embedding_similarity;T9;R;4;0.8607789457104144;A;lih-rih
embedding_similarity;T9;R;5;0.9399191318936313;A;lih-rih
embedding_similarity;T9;R;6;1.0;A;lih-rih
embedding_similarity;T10;L;0;1.0;A;lih-rih
embedding_similarity;T10;L;1;0.6013532292128276;A;lih-rih
embedding_similarity;T10;L;2;0.34295152425749975;A;lih-rih
embedding_similarity;T10;L;3;0.18850619891990372;A;lih-rih
embedding_similarity;T10;L;4;0.10881813439268162;A;lih-rih
embedding_similarity;T10;L;5;0.059305293886799615;A;lih-rih
embedding_similarity;T10;L;6;0.0;A;lih-rih
embedding_similarity;T10;R;0;0.0;A;lih-rih
embedding_similarity;T10;R;1;0.39864677078717226;A;lih-rih
embedding_similarity;T10;R;2;0.6570484757425002;A;lih-rih
embedding_similarity;T10;R;3;0.8114938010800963;A;lih-rih
embedding_similarity;T10;R;4;0.8911818656073185;A;lih-rih
embedding_similarity;T10;R;5;0.9406947061132004;A;lih-rih
embedding_similarity;T10;R;6;1.0;A;lih-rih
embedding_similarity;T11;L;0;1.0;A;lih-rih
embedding_similarity;T11;L;1;0.5723067772928901;A;lih-rih
embedding_similarity;T11;L;2;0.33078033192071976;A;lih-rih
embedding_similarity;T11;L;3;0.19071301226910897;A;lih-rih
embedding_similarity;T11;L;4;0.10366200183315344;A;lih-rih
embedding_similarity;T11;L;5;0.05173313014098824;A;lih-rih
embedding_similarity;T11;L;6;0.0;A;lih-rih
embedding_similarity;T11;R;0;0.0;A;lih-rih
embedding_similarity;T11;R;1;0.42769322270710985;A;lih-rih
embedding_similarity;T11;R;2;0.6692196680792801;A;lih-rih
embedding_similarity;T11;R;3;0.809286987730891;A;lih-rih
embedding_similarity;T11;R;4;0.8963379981668466;A;lih-rih
embedding_similarity;T11;R;5;0.9482668698590118;A;lih-rih
embedding_similarity;T11;R;6;1.0;A;lih-rih
embedding_similarity;T12;L;0;1.0;A;lih-rih
embedding_similarity;T12;L;1;0.4499524510111287;A;lih-rih
embedding_similarity;T12;L;2;0.2653386481356711;A;lih-rih
embedding_similarity;T12;L;3;0.14710004741479743;A;lih-rih
embedding_similarity;T12;L;4;0.07597485984324392;A;lih-rih
embedding_similarity;T12;L;5;0.04630752738684929;A;lih-rih
embedding_similarity;T12;L;6;0.0;A;lih-rih
embedding_similarity;T12;R;0;0.0;A;lih-rih
embedding_similarity;T12;R;1;0.5500475489888714;A;lih-rih
embedding_similarity;T12;R;2;0.7346613518643288;A;lih-rih
embedding_similarity;T12;R;3;0.8528999525852026;A;lih-rih
